"BBL","Borough","Incident Zip","Year","count"
5002750056,"STATEN ISLAND",10310,"21",1
5002750178,"STATEN ISLAND",10310,"20",1
5002760042,"STATEN ISLAND",10310,"20",1
5002760044,"STATEN ISLAND",10310,"18",1
5002770223,"STATEN ISLAND",10310,"14",1
5002770223,"STATEN ISLAND",10310,"15",1
5002860008,"STATEN ISLAND",10310,"19",3
5002860016,"STATEN ISLAND",10310,"19",1
5002860066,"STATEN ISLAND",10310,"18",1
5002860075,"STATEN ISLAND",10310,"16",1
5002860075,"STATEN ISLAND",10310,"18",1
5002870061,"STATEN ISLAND",10310,"18",1
5002880023,"STATEN ISLAND",10310,"14",1
5002880091,"STATEN ISLAND",10310,"20",1
5002920066,"STATEN ISLAND",10310,"16",1
5002920093,"STATEN ISLAND",10310,"19",4
5002920093,"STATEN ISLAND",10310,"20",1
5002930018,"STATEN ISLAND",10310,"15",1
5002980102,"STATEN ISLAND",10310,"20",1
5003000076,"STATEN ISLAND",10310,"14",1
5003000076,"STATEN ISLAND",10310,"16",1
5003000076,"STATEN ISLAND",10310,"17",1
5003000076,"STATEN ISLAND",10310,"18",1
5003000076,"STATEN ISLAND",10310,"21",1
5003000182,"STATEN ISLAND",10310,"19",1
5003000250,"STATEN ISLAND",10310,"18",2
5003000406,"STATEN ISLAND",10310,"17",1
5003000504,"STATEN ISLAND",10310,"18",1
5003020009,"STATEN ISLAND",10310,"21",1
5003020011,"STATEN ISLAND",10310,"17",2
5003050067,"STATEN ISLAND",10310,"21",1
5003090022,"STATEN ISLAND",10310,"20",1
5003090056,"STATEN ISLAND",10310,"18",1
5003090102,"STATEN ISLAND",10310,"17",1
5003090104,"STATEN ISLAND",10310,"17",1
5003090107,"STATEN ISLAND",10310,"17",1
5003090134,"STATEN ISLAND",10310,"17",1
5003090137,"STATEN ISLAND",10310,"17",1
5003090143,"STATEN ISLAND",10310,"17",1
5003100134,"STATEN ISLAND",10310,"17",1
5003100176,"STATEN ISLAND",10310,"17",2
5003100185,"STATEN ISLAND",10310,"17",1
5003100300,"STATEN ISLAND",10310,"17",1
5003120005,"STATEN ISLAND",10310,"18",2
5003130041,"STATEN ISLAND",10310,"16",1
5003150046,"STATEN ISLAND",10310,"16",1
5003180008,"STATEN ISLAND",10310,"20",1
5003190001,"STATEN ISLAND",10301,"19",1
5003190001,"STATEN ISLAND",10310,"19",1
5003200047,"STATEN ISLAND",10310,"15",1
5003210333,"STATEN ISLAND",10314,"17",1
5003210333,"STATEN ISLAND",10314,"18",4
5003210333,"STATEN ISLAND",10314,"19",1
5003210366,"STATEN ISLAND",10314,"18",1
5003210366,"STATEN ISLAND",10314,"19",1
5003230042,"STATEN ISLAND",10301,"17",1
5003260153,"STATEN ISLAND",10314,"17",1
5003260153,"STATEN ISLAND",10314,"18",1
5003320132,"STATEN ISLAND",10314,"17",1
5003320134,"STATEN ISLAND",10314,"17",2
5003320136,"STATEN ISLAND",10314,"17",1
5003330017,"STATEN ISLAND",10314,"21",1
5003330021,"STATEN ISLAND",10314,"21",1
5003370065,"STATEN ISLAND",10314,"14",1
5003400007,"STATEN ISLAND",10314,"16",1
5003400007,"STATEN ISLAND",10314,"18",1
5003400015,"STATEN ISLAND",10314,"19",1
5003400036,"STATEN ISLAND",10314,"21",1
5003410004,"STATEN ISLAND",10314,"19",1
5003410040,"STATEN ISLAND",10314,"19",1
5003420046,"STATEN ISLAND",10314,"14",1
5003420063,"STATEN ISLAND",10314,"19",2
5003420063,"STATEN ISLAND",10314,"20",1
5003420063,"STATEN ISLAND",10314,"21",1
5003430015,"STATEN ISLAND",10314,"20",2
5003460340,"STATEN ISLAND",10314,"16",1
5003470035,"STATEN ISLAND",10314,"18",1
5003490026,"STATEN ISLAND",10314,"17",1
5003490026,"STATEN ISLAND",10314,"19",1
5003490053,"STATEN ISLAND",10314,"16",1
5003500005,"STATEN ISLAND",10314,"18",2
5003500049,"STATEN ISLAND",10314,"15",1
5003500050,"STATEN ISLAND",10314,"16",1
5003510001,"STATEN ISLAND",10310,"14",2
5003510001,"STATEN ISLAND",10310,"15",4
5003510001,"STATEN ISLAND",10310,"17",4
5003510001,"STATEN ISLAND",10310,"18",3
5003510001,"STATEN ISLAND",10310,"19",2
5003510001,"STATEN ISLAND",10310,"20",3
5003510001,"STATEN ISLAND",10310,"21",1
5003510006,"STATEN ISLAND",10310,"17",1
5003510029,"STATEN ISLAND",10310,"18",1
5003520032,"STATEN ISLAND",10310,"19",1
5003520047,"STATEN ISLAND",10310,"16",1
5003520048,"STATEN ISLAND",10310,"19",1
5003520050,"STATEN ISLAND",10310,"16",3
5003520052,"STATEN ISLAND",10310,"19",1
5003520061,"STATEN ISLAND",10310,"21",2
5003520067,"STATEN ISLAND",10310,"21",1
5003520081,"STATEN ISLAND",10310,"19",1
5003530022,"STATEN ISLAND",10310,"16",1
5003530027,"STATEN ISLAND",10310,"18",1
5003530046,"STATEN ISLAND",10310,"20",1
5003540008,"STATEN ISLAND",10302,"14",1
5003540008,"STATEN ISLAND",10302,"16",1
5003540008,"STATEN ISLAND",10302,"20",2
5003540011,"STATEN ISLAND",10302,"15",1
5003540012,"STATEN ISLAND",10302,"14",1
5003540012,"STATEN ISLAND",10302,"15",1
5003540012,"STATEN ISLAND",10302,"21",2
5003540014,"STATEN ISLAND",10302,"14",2
5003540020,"STATEN ISLAND",10302,"15",1
5003540040,"STATEN ISLAND",10310,"15",1
5003540162,"STATEN ISLAND",10310,"18",2
5003540162,"STATEN ISLAND",10310,"19",2
5003540168,"STATEN ISLAND",10310,"16",1
5003540188,"STATEN ISLAND",10310,"20",1
5003540197,"STATEN ISLAND",10310,"16",1
5003550012,"STATEN ISLAND",10310,"20",1
5003550024,"STATEN ISLAND",10310,"16",1
5003550092,"STATEN ISLAND",10310,"17",1
5003550171,"STATEN ISLAND",10302,"16",1
5003550171,"STATEN ISLAND",10302,"17",3
5003550200,"STATEN ISLAND",10310,"15",1
5003550200,"STATEN ISLAND",10310,"17",1
5003550219,"STATEN ISLAND",10310,"17",1
5003550220,"STATEN ISLAND",10310,"17",1
5003550220,"STATEN ISLAND",10310,"18",1
5003550221,"STATEN ISLAND",10310,"17",4
5003550252,"STATEN ISLAND",10310,"16",1
5003550252,"STATEN ISLAND",10310,"17",1
5003550254,"STATEN ISLAND",10310,"17",1
5003550305,"STATEN ISLAND",10310,"17",1
5003550335,"STATEN ISLAND",10310,"17",1
5003560147,"STATEN ISLAND",10314,"18",2
5003560312,"STATEN ISLAND",10310,"21",1
5003570014,"STATEN ISLAND",10314,"17",1
5003570165,"STATEN ISLAND",10302,"19",1
5003590019,"STATEN ISLAND",10314,"20",1
5003650064,"STATEN ISLAND",10314,"17",1
5003650180,"STATEN ISLAND",10314,"19",1
5003700042,"STATEN ISLAND",10314,"20",1
5003700045,"STATEN ISLAND",10314,"20",1
5003700053,"STATEN ISLAND",10314,"20",1
5003700073,"STATEN ISLAND",10314,"20",1
5003730175,"STATEN ISLAND",10314,"16",1
5003740050,"STATEN ISLAND",10314,"20",1
5003740146,"STATEN ISLAND",10314,"19",1
5003740284,"STATEN ISLAND",10314,"19",1
5003760020,"STATEN ISLAND",10314,"19",1
5003760266,"STATEN ISLAND",10314,"18",2
5003760268,"STATEN ISLAND",10314,"18",1
5003770484,"STATEN ISLAND",10314,"20",1
5003770567,"STATEN ISLAND",10314,"21",1
5003780012,"STATEN ISLAND",10314,"17",1
5003780012,"STATEN ISLAND",10314,"18",1
5003860016,"STATEN ISLAND",10302,"15",1
5003860016,"STATEN ISLAND",10302,"16",1
5003860016,"STATEN ISLAND",10302,"21",1
5003860026,"STATEN ISLAND",10302,"17",1
5003870041,"STATEN ISLAND",10302,"17",1
5003880013,"STATEN ISLAND",10302,"15",3
5003880015,"STATEN ISLAND",10302,"16",1
5003880016,"STATEN ISLAND",10302,"16",1
5003880050,"STATEN ISLAND",10302,"17",1
5003880050,"STATEN ISLAND",10302,"18",1
5003880072,"STATEN ISLAND",10302,"17",1
5003880074,"STATEN ISLAND",10302,"16",3
5003880074,"STATEN ISLAND",10302,"17",1
5003880074,"STATEN ISLAND",10302,"18",1
5003880082,"STATEN ISLAND",10302,"16",1
5003890018,"STATEN ISLAND",10302,"19",1
5003890022,"STATEN ISLAND",10302,"16",2
5003890043,"STATEN ISLAND",10302,"16",1
5003890126,"STATEN ISLAND",10302,"16",1
5003890128,"STATEN ISLAND",10302,"16",2
5003900025,"STATEN ISLAND",10302,"17",1
5003900031,"STATEN ISLAND",10302,"15",2
5003900043,"STATEN ISLAND",10302,"20",1
5003900043,"STATEN ISLAND",10302,"21",2
5003910074,"STATEN ISLAND",10314,"19",1
5003910078,"STATEN ISLAND",10314,"19",1
5003910079,"STATEN ISLAND",10314,"19",1
5003910081,"STATEN ISLAND",10314,"19",1
5003910128,"STATEN ISLAND",10302,"18",1
5003910128,"STATEN ISLAND",10302,"21",1
5003910162,"STATEN ISLAND",10314,"18",1
5003910311,"STATEN ISLAND",10302,"16",1
5003910316,"STATEN ISLAND",10302,"16",1
5003910422,"STATEN ISLAND",10314,"18",1
5003910424,"STATEN ISLAND",10314,"18",1
5003910510,"STATEN ISLAND",10302,"18",1
5003930032,"STATEN ISLAND",10302,"18",1
5003940048,"STATEN ISLAND",10302,"18",1
5003950024,"STATEN ISLAND",10314,"18",2
5004000010,"STATEN ISLAND",10314,"15",1
5004000012,"STATEN ISLAND",10314,"18",1
5004000014,"STATEN ISLAND",10314,"15",1
5004030014,"STATEN ISLAND",10314,"18",1
5004070003,"STATEN ISLAND",10314,"18",1
5004090027,"STATEN ISLAND",10314,"18",1
5004190007,"STATEN ISLAND",10314,"21",1
5004220005,"STATEN ISLAND",10314,"17",1
5004220007,"STATEN ISLAND",10314,"17",1
5004240026,"STATEN ISLAND",10314,"21",1
5004350001,"STATEN ISLAND",10314,"18",1
5004470037,"STATEN ISLAND",10314,"21",1
5004520009,"STATEN ISLAND",10314,"18",1
5004520021,"STATEN ISLAND",10314,"20",1
5004570151,"STATEN ISLAND",10314,"17",1
5004580037,"STATEN ISLAND",10314,"16",1
5004580046,"STATEN ISLAND",10314,"16",1
5004640014,"STATEN ISLAND",10314,"18",1
5004660067,"STATEN ISLAND",10314,"19",1
5004760067,"STATEN ISLAND",10314,"19",2
5004760142,"STATEN ISLAND",10314,"21",1
5004770079,"STATEN ISLAND",10314,"14",2
5004770079,"STATEN ISLAND",10314,"16",2
5004770079,"STATEN ISLAND",10314,"17",2
5004770079,"STATEN ISLAND",10314,"19",3
5004780001,"STATEN ISLAND",10314,"15",1
5004820005,"STATEN ISLAND",10314,"21",1
5004850001,"STATEN ISLAND",10314,"15",1
5004860001,"STATEN ISLAND",10314,"17",1
5004870060,"STATEN ISLAND",10301,"14",1
5004890025,"STATEN ISLAND",10304,"17",1
5004890025,"STATEN ISLAND",10304,"21",1
5004930040,"STATEN ISLAND",10304,"19",1
5004960110,"STATEN ISLAND",10304,"17",1
5004980061,"STATEN ISLAND",10301,"14",1
5004990027,"STATEN ISLAND",10301,"16",1
5005010039,"STATEN ISLAND",10301,"16",1
5005050009,"STATEN ISLAND",10301,"19",1
5005050028,"STATEN ISLAND",10301,"21",1
5005050046,"STATEN ISLAND",10301,"17",1
5005050046,"STATEN ISLAND",10301,"20",1
5005060011,"STATEN ISLAND",10301,"20",1
5005060097,"STATEN ISLAND",10301,"14",2
5005060101,"STATEN ISLAND",10301,"21",1
5005080001,"STATEN ISLAND",10304,"16",1
5005080023,"STATEN ISLAND",10304,"20",1
5005100005,"STATEN ISLAND",10304,"20",1
5005130085,"STATEN ISLAND",10304,"19",1
5005150001,"STATEN ISLAND",10304,"15",5
5005150001,"STATEN ISLAND",10304,"16",1
5005150019,"STATEN ISLAND",10304,"17",2
5005150030,"STATEN ISLAND",10304,"17",1
5005150039,"STATEN ISLAND",10304,"19",1
5005150039,"STATEN ISLAND",10304,"20",1
5005150051,"STATEN ISLAND",10304,"17",2
5005150076,"STATEN ISLAND",10304,"20",1
5005150077,"STATEN ISLAND",10304,"16",2
5005150079,"STATEN ISLAND",10304,"16",1
5005150082,"STATEN ISLAND",10304,"16",1
5005160042,"STATEN ISLAND",10304,"15",1
5005160043,"STATEN ISLAND",10304,"21",1
5005170055,"STATEN ISLAND",10304,"16",1
5005170060,"STATEN ISLAND",10304,"17",1
5005180035,"STATEN ISLAND",10304,"14",1
5005180084,"STATEN ISLAND",10304,"21",1
5005180108,"STATEN ISLAND",10304,"19",2
5005180132,"STATEN ISLAND",10304,"15",1
5005180132,"STATEN ISLAND",10304,"19",1
5005180141,"STATEN ISLAND",10304,"17",1
5005190007,"STATEN ISLAND",10304,"20",1
5005210092,"STATEN ISLAND",10304,"21",1
5005210124,"STATEN ISLAND",10304,"17",1
5005210124,"STATEN ISLAND",10304,"19",1
5005230001,"STATEN ISLAND",10304,"17",1
5005240019,"STATEN ISLAND",10304,"15",1
5005240053,"STATEN ISLAND",10304,"15",1
5005250024,"STATEN ISLAND",10304,"21",1
5005260014,"STATEN ISLAND",10304,"19",1
5005270098,"STATEN ISLAND",10304,"18",1
5005280008,"STATEN ISLAND",10304,"21",1
5005280032,"STATEN ISLAND",10304,"16",2
5005280032,"STATEN ISLAND",10304,"17",1
5005280032,"STATEN ISLAND",10304,"18",3
5005280032,"STATEN ISLAND",10304,"19",3
5005280032,"STATEN ISLAND",10304,"20",1
5005300001,"STATEN ISLAND",10304,"17",1
5005300065,"STATEN ISLAND",10304,"20",2
5005300065,"STATEN ISLAND",10304,"21",4
5005320007,"STATEN ISLAND",10304,"19",1
5005320011,"STATEN ISLAND",10304,"19",1
5005330019,"STATEN ISLAND",10304,"16",1
5005330019,"STATEN ISLAND",10304,"17",2
5005330019,"STATEN ISLAND",10304,"18",1
5005360010,"STATEN ISLAND",10304,"17",1
5005360011,"STATEN ISLAND",10304,"17",1
5005360011,"STATEN ISLAND",10304,"18",1
5005360011,"STATEN ISLAND",10304,"21",1
5005360013,"STATEN ISLAND",10304,"17",1
5005360047,"STATEN ISLAND",10304,"17",2
5005360047,"STATEN ISLAND",10304,"18",1
5005380004,"STATEN ISLAND",10304,"17",2
5005380004,"STATEN ISLAND",10304,"19",1
5005380004,"STATEN ISLAND",10304,"20",1
5005380004,"STATEN ISLAND",10304,"21",3
5005390005,"STATEN ISLAND",10304,"20",1
5005390030,"STATEN ISLAND",10304,"17",1
5005390030,"STATEN ISLAND",10304,"21",1
5005390032,"STATEN ISLAND",10304,"21",2
5005400006,"STATEN ISLAND",10304,"18",1
5005400118,"STATEN ISLAND",10304,"21",1
5005410009,"STATEN ISLAND",10304,"15",1
5005410009,"STATEN ISLAND",10304,"16",1
5005410027,"STATEN ISLAND",10304,"19",1
5005410057,"STATEN ISLAND",10304,"21",1
5005420001,"STATEN ISLAND",10304,"16",1
5005420001,"STATEN ISLAND",10304,"18",1
5005420001,"STATEN ISLAND",10304,"19",2
5005420001,"STATEN ISLAND",10304,"20",1
5005420005,"STATEN ISLAND",10304,"15",1
5005420016,"STATEN ISLAND",10304,"21",1
5005420042,"STATEN ISLAND",10304,"18",1
5005420045,"STATEN ISLAND",10304,"17",2
5005430001,"STATEN ISLAND",10304,"21",1
5005430006,"STATEN ISLAND",10304,"17",2
5005430006,"STATEN ISLAND",10304,"21",1
5005430030,"STATEN ISLAND",10304,"16",1
5005440004,"STATEN ISLAND",10304,"16",1
5005440044,"STATEN ISLAND",10304,"14",1
5005440046,"STATEN ISLAND",10304,"15",1
5005440074,"STATEN ISLAND",10304,"15",1
5005440105,"STATEN ISLAND",10304,"16",1
5005450040,"STATEN ISLAND",10304,"14",1
5005450040,"STATEN ISLAND",10304,"16",1
5005450040,"STATEN ISLAND",10304,"17",2
5005450100,"STATEN ISLAND",10304,"16",1
5005560132,"STATEN ISLAND",10304,"19",1
5005560144,"STATEN ISLAND",10304,"19",2
5005560162,"STATEN ISLAND",10304,"18",1
5005560180,"STATEN ISLAND",10304,"17",1
5005560183,"STATEN ISLAND",10304,"16",1
5005560188,"STATEN ISLAND",10304,"19",1
5005570004,"STATEN ISLAND",10304,"21",1
5005590027,"STATEN ISLAND",10304,"19",1
5005600032,"STATEN ISLAND",10304,"18",1
5005600033,"STATEN ISLAND",10304,"17",1
5005600055,"STATEN ISLAND",10304,"16",1
5005600055,"STATEN ISLAND",10304,"17",1
5005600061,"STATEN ISLAND",10304,"19",1
5005600071,"STATEN ISLAND",10304,"19",1
5005610003,"STATEN ISLAND",10304,"16",1
5005610019,"STATEN ISLAND",10304,"20",1
5005620002,"STATEN ISLAND",10304,"14",1
5005620003,"STATEN ISLAND",10304,"17",1
5005620038,"STATEN ISLAND",10304,"19",1
5005620044,"STATEN ISLAND",10304,"14",1
5005620072,"STATEN ISLAND",10304,"14",1
5005620072,"STATEN ISLAND",10304,"17",1
5005630010,"STATEN ISLAND",10304,"17",1
5005630045,"STATEN ISLAND",10304,"14",1
5005630085,"STATEN ISLAND",10304,"20",1
5005630087,"STATEN ISLAND",10304,"18",1
5005630140,"STATEN ISLAND",10304,"15",1
5005630140,"STATEN ISLAND",10304,"19",2
5005640005,"STATEN ISLAND",10304,"16",1
5005640010,"STATEN ISLAND",10304,"16",1
5005640011,"STATEN ISLAND",10304,"15",1
5005640030,"STATEN ISLAND",10304,"18",1
5005650010,"STATEN ISLAND",10304,"17",1
5005650073,"STATEN ISLAND",10304,"14",1
5005650180,"STATEN ISLAND",10304,"14",1
5005650180,"STATEN ISLAND",10304,"16",1
5005650180,"STATEN ISLAND",10304,"19",1
5005670011,"STATEN ISLAND",10304,"21",1
5005680001,"STATEN ISLAND",10304,"16",1
5005680004,"STATEN ISLAND",10304,"21",1
5005690005,"STATEN ISLAND",10301,"17",1
5005690005,"STATEN ISLAND",10301,"18",1
5005690010,"STATEN ISLAND",10301,"16",1
5005690010,"STATEN ISLAND",10301,"17",1
5005690126,"STATEN ISLAND",10301,"19",2
5005690223,"STATEN ISLAND",10301,"14",1
5005690223,"STATEN ISLAND",10301,"15",1
5005700008,"STATEN ISLAND",10301,"19",1
5005700014,"STATEN ISLAND",10301,"17",2
5005700026,"STATEN ISLAND",10301,"16",2
5005740001,"STATEN ISLAND",10301,"16",1
5005740008,"STATEN ISLAND",10301,"16",1
5005740009,"STATEN ISLAND",10301,"14",1
5005740009,"STATEN ISLAND",10301,"16",1
5005740009,"STATEN ISLAND",10301,"18",1
5005740022,"STATEN ISLAND",10301,"20",1
5005740025,"STATEN ISLAND",10301,"16",1
5005740030,"STATEN ISLAND",10301,"19",1
5005740042,"STATEN ISLAND",10301,"21",1
5005750017,"STATEN ISLAND",10301,"16",1
5005750017,"STATEN ISLAND",10301,"18",2
5005750021,"STATEN ISLAND",10301,"18",1
5005750021,"STATEN ISLAND",10301,"20",1
5005760046,"STATEN ISLAND",10301,"15",1
5005760046,"STATEN ISLAND",10301,"19",1
5005760047,"STATEN ISLAND",10301,"14",1
5005760047,"STATEN ISLAND",10301,"21",1
5005760128,"STATEN ISLAND",10304,"16",1
5005760136,"STATEN ISLAND",10304,"16",1
5005760138,"STATEN ISLAND",10304,"16",2
5005760140,"STATEN ISLAND",10304,"16",2
5005780009,"STATEN ISLAND",10304,"17",1
5005780034,"STATEN ISLAND",10304,"15",1
5005780034,"STATEN ISLAND",10304,"16",2
5005780034,"STATEN ISLAND",10304,"17",1
5005790009,"STATEN ISLAND",10301,"18",1
5005790015,"STATEN ISLAND",10301,"18",1
5005790059,"STATEN ISLAND",10304,"20",1
5005790105,"STATEN ISLAND",10304,"18",1
5005790231,"STATEN ISLAND",10304,"16",1
5005797501,"STATEN ISLAND",10304,"14",1
5005800125,"STATEN ISLAND",10304,"21",1
5005830033,"STATEN ISLAND",10304,"21",1
5005830037,"STATEN ISLAND",10304,"14",2
5005830037,"STATEN ISLAND",10304,"17",1
5005830046,"STATEN ISLAND",10304,"21",1
5005840078,"STATEN ISLAND",10304,"16",1
5005870001,"STATEN ISLAND",10301,"18",1
5005870063,"STATEN ISLAND",10304,"20",1
5005870082,"STATEN ISLAND",10304,"20",1
5005890044,"STATEN ISLAND",10301,"20",1
5005890053,"STATEN ISLAND",10301,"17",5
5005900001,"STATEN ISLAND",10301,"14",1
5005900001,"STATEN ISLAND",10301,"18",1
5005900001,"STATEN ISLAND",10301,"20",1
5005900001,"STATEN ISLAND",10301,"21",1
5005930680,"STATEN ISLAND",10301,"14",1
5005950015,"STATEN ISLAND",10301,"16",1
5006000009,"STATEN ISLAND",10301,"14",1
5006030010,"STATEN ISLAND",10301,"14",2
5006030057,"STATEN ISLAND",10301,"21",1
5006040022,"STATEN ISLAND",10301,"21",1
5006060080,"STATEN ISLAND",10301,"14",1
5006070028,"STATEN ISLAND",10301,"14",1
5006090008,"STATEN ISLAND",10301,"16",1
5006107501,"STATEN ISLAND",10301,"14",1
5006110100,"STATEN ISLAND",10304,"19",1
5006140170,"STATEN ISLAND",10304,"18",1
5006160013,"STATEN ISLAND",10304,"18",2
5006160030,"STATEN ISLAND",10304,"15",2
5006160310,"STATEN ISLAND",10304,"16",1
5006210011,"STATEN ISLAND",10304,"17",1
5006210021,"STATEN ISLAND",10304,"16",1
5006210022,"STATEN ISLAND",10304,"16",1
5006210027,"STATEN ISLAND",10304,"19",1
5006210044,"STATEN ISLAND",10304,"14",1
5006210079,"STATEN ISLAND",10304,"19",1
5006220034,"STATEN ISLAND",10304,"18",1
5006220093,"STATEN ISLAND",10304,"21",1
5006230123,"STATEN ISLAND",10304,"14",1
5006230123,"STATEN ISLAND",10304,"16",1
5006230130,"STATEN ISLAND",10304,"17",1
5006240055,"STATEN ISLAND",10304,"16",1
5006240055,"STATEN ISLAND",10304,"17",4
5006310200,"STATEN ISLAND",10304,"18",1
5006310200,"STATEN ISLAND",10304,"19",1
5006330007,"STATEN ISLAND",10304,"18",1
5006330007,"STATEN ISLAND",10304,"20",2
5006330012,"STATEN ISLAND",10304,"18",3
5006330079,"STATEN ISLAND",10304,"18",1
5006350001,"STATEN ISLAND",10304,"18",1
5006360023,"STATEN ISLAND",10304,"21",1
5006370036,"STATEN ISLAND",10304,"15",1
5006390007,"STATEN ISLAND",10304,"14",1
5006410006,"STATEN ISLAND",10304,"18",1
5006420005,"STATEN ISLAND",10304,"14",1
5006420012,"STATEN ISLAND",10304,"17",1
5006430019,"STATEN ISLAND",10304,"14",1
5006430024,"STATEN ISLAND",10304,"14",1
5006430024,"STATEN ISLAND",10304,"15",2
5006440035,"STATEN ISLAND",10304,"14",1
5006450001,"STATEN ISLAND",10304,"14",1
5006450003,"STATEN ISLAND",10304,"14",1
5006450006,"STATEN ISLAND",10304,"19",1
5006450019,"STATEN ISLAND",10304,"19",1
5006470016,"STATEN ISLAND",10304,"19",1
5006470056,"STATEN ISLAND",10304,"19",1
5006480001,"STATEN ISLAND",10304,"19",1
5006480044,"STATEN ISLAND",10304,"14",1
5006490042,"STATEN ISLAND",10304,"17",2
5006490042,"STATEN ISLAND",10304,"18",1
5006490042,"STATEN ISLAND",10304,"19",1
5006530018,"STATEN ISLAND",10301,"16",1
5006540028,"STATEN ISLAND",10301,"18",1
5006550030,"STATEN ISLAND",10301,"21",1
5006610001,"STATEN ISLAND",10301,"20",1
5006690055,"STATEN ISLAND",10301,"19",1
5006700028,"STATEN ISLAND",10301,"14",1
5006700030,"STATEN ISLAND",10301,"14",2
5006700067,"STATEN ISLAND",10301,"19",1
5006720018,"STATEN ISLAND",10301,"15",1
5006720029,"STATEN ISLAND",10301,"17",1
5006720029,"STATEN ISLAND",10301,"18",2
5006720032,"STATEN ISLAND",10301,"18",1
5006810012,"STATEN ISLAND",10301,"19",1
5006810012,"STATEN ISLAND",10301,"20",1
5006900103,"STATEN ISLAND",10314,"15",5
5006900245,"STATEN ISLAND",10314,"14",1
5006940152,"STATEN ISLAND",10314,"15",1
5006950069,"STATEN ISLAND",10314,"16",1
5006950081,"STATEN ISLAND",10314,"15",3
5006950081,"STATEN ISLAND",10314,"20",1
5006980058,"STATEN ISLAND",10314,"19",1
5006980058,"STATEN ISLAND",10314,"20",1
5007010046,"STATEN ISLAND",10314,"15",1
5007010067,"STATEN ISLAND",10314,"18",1
5007030034,"STATEN ISLAND",10314,"15",1
5007050224,"STATEN ISLAND",10314,"20",1
5007050226,"STATEN ISLAND",10314,"18",1
5007050256,"STATEN ISLAND",10314,"18",1
5007060001,"STATEN ISLAND",10314,"20",1
5007070027,"STATEN ISLAND",10314,"16",2
5007090012,"STATEN ISLAND",10314,"17",1
5007100024,"STATEN ISLAND",10314,"21",1
5007100032,"STATEN ISLAND",10314,"16",2
5007100036,"STATEN ISLAND",10314,"19",1
5007110008,"STATEN ISLAND",10314,"18",1
5007110009,"STATEN ISLAND",10314,"19",1
5007110020,"STATEN ISLAND",10314,"16",4
5007110038,"STATEN ISLAND",10314,"16",1
5007110051,"STATEN ISLAND",10314,"16",1
5007110075,"STATEN ISLAND",10314,"21",1
5007130063,"STATEN ISLAND",10314,"16",1
5007130081,"STATEN ISLAND",10314,"16",1
5007130081,"STATEN ISLAND",10314,"21",1
5007130085,"STATEN ISLAND",10314,"20",1
5007130112,"STATEN ISLAND",10314,"16",2
5007130120,"STATEN ISLAND",10314,"16",2
5007160007,"STATEN ISLAND",10314,"16",1
5007160022,"STATEN ISLAND",10314,"16",1
5007160024,"STATEN ISLAND",10314,"17",1
5007160028,"STATEN ISLAND",10314,"17",1
5007160072,"STATEN ISLAND",10314,"19",1
5007170010,"STATEN ISLAND",10314,"18",1
5007170023,"STATEN ISLAND",10314,"20",1
5007180060,"STATEN ISLAND",10314,"19",1
5007210001,"STATEN ISLAND",10314,"16",2
5007210016,"STATEN ISLAND",10314,"16",3
5007210024,"STATEN ISLAND",10314,"16",1
5007210062,"STATEN ISLAND",10314,"16",1
5007210075,"STATEN ISLAND",10314,"20",1
5007220001,"STATEN ISLAND",10314,"21",2
5007230004,"STATEN ISLAND",10314,"17",1
5007230009,"STATEN ISLAND",10314,"19",1
5007230055,"STATEN ISLAND",10314,"19",1
5007240010,"STATEN ISLAND",10314,"21",1
5007240068,"STATEN ISLAND",10314,"16",1
5007240068,"STATEN ISLAND",10314,"17",1
5007240071,"STATEN ISLAND",10314,"16",1
5007240172,"STATEN ISLAND",10314,"16",1
5007250035,"STATEN ISLAND",10314,"18",1
5007270035,"STATEN ISLAND",10314,"19",1
5007280040,"STATEN ISLAND",10314,"19",2
5007280044,"STATEN ISLAND",10314,"19",1
5007290048,"STATEN ISLAND",10314,"20",1
5007300018,"STATEN ISLAND",10314,"16",1
5007300018,"STATEN ISLAND",10314,"19",1
5007300036,"STATEN ISLAND",10314,"21",2
5007300038,"STATEN ISLAND",10314,"21",1
5007300044,"STATEN ISLAND",10314,"21",1
5007310007,"STATEN ISLAND",10314,"19",1
5007310011,"STATEN ISLAND",10314,"19",3
5007310013,"STATEN ISLAND",10314,"19",1
5007310032,"STATEN ISLAND",10314,"14",1
5007310065,"STATEN ISLAND",10314,"19",1
5007310066,"STATEN ISLAND",10314,"19",1
5007310072,"STATEN ISLAND",10314,"19",2
5007340025,"STATEN ISLAND",10314,"21",2
5007350006,"STATEN ISLAND",10314,"17",4
5007350006,"STATEN ISLAND",10314,"18",1
5007350081,"STATEN ISLAND",10314,"16",1
5007350081,"STATEN ISLAND",10314,"19",39
5007350081,"STATEN ISLAND",10314,"20",13
5007350158,"STATEN ISLAND",10314,"18",7
5007430071,"STATEN ISLAND",10314,"20",1
5007470020,"STATEN ISLAND",10314,"17",1
5007510243,"STATEN ISLAND",10314,"16",1
5007520416,"STATEN ISLAND",10314,"17",1
5007520638,"STATEN ISLAND",10314,"21",1
5007520693,"STATEN ISLAND",10314,"14",1
5007560006,"STATEN ISLAND",10314,"17",1
5007560018,"STATEN ISLAND",10314,"17",1
