"Year","zip","Borough","Neighborhood","Percentage","Number"
18,11213,"BROOKLYN","CENTRAL BROOKLYN","0.096963847",38350.9174311927
18,11214,"BROOKLYN","SOUTHWEST BROOKLYN","0.00991576",7253.27102803738
18,11215,"BROOKLYN","NORTHWEST BROOKLYN","0.046068796",58948.7179487179
18,11216,"BROOKLYN","CENTRAL BROOKLYN","0.096963847",65696.7889908257
18,11217,"BROOKLYN","NORTHWEST BROOKLYN","0.046068796",47743.5897435897
18,11218,"BROOKLYN","BOROUGH PARK","0.016584767",44880
18,11219,"BROOKLYN","BOROUGH PARK","0.016584767",27720
18,11220,"BROOKLYN","BUSHWICK AND WILLIAMSBURG","0.00965251",8703.92523364486
18,11221,"BROOKLYN","SUNSET PARK","0.046507547",89403.7037037037
18,11222,"BROOKLYN","GREENPOINT","0.026851527",32822.2222222222
18,11223,"BROOKLYN","SOUTHERN BROOKLYN","0.018076518",15716.6666666667
18,11224,"BROOKLYN","SOUTHERN BROOKLYN","0.018076518",9566.66666666667
18,11225,"BROOKLYN","FLATBUSH","0.05967006",20276.3157894737
18,11226,"BROOKLYN","FLATBUSH","0.05967006",36315.7894736842
18,11228,"BROOKLYN","SOUTHWEST BROOKLYN","0.00991576",5802.61682242991
18,11229,"BROOKLYN","SOUTHERN BROOKLYN","0.018076518",17766.6666666667
18,11230,"BROOKLYN","BOROUGH PARK","0.016584767",39600
18,11231,"BROOKLYN","NORTHWEST BROOKLYN","0.046068796",10230.7692307692
18,11232,"BROOKLYN","BUSHWICK AND WILLIAMSBURG","0.00965251",7253.27102803738
18,11233,"BROOKLYN","CENTRAL BROOKLYN","0.096963847",45020.6422018349
18,11234,"BROOKLYN","CANARSIE AND FLATLANDS","0.00974026",12330.5607476636
18,11235,"BROOKLYN","SOUTHERN BROOKLYN","0.018076518",25283.3333333333
18,11236,"BROOKLYN","CANARSIE AND FLATLANDS","0.00974026",18133.1775700935
18,11237,"BROOKLYN","#N/A","#N/A",44970.2803738318
18,11238,"BROOKLYN","CENTRAL BROOKLYN","0.096963847",52690.8256880734
18,11239,"BROOKLYN","CANARSIE AND FLATLANDS","0.00974026",0
18,11249,"BROOKLYN","#N/A","#N/A",9429.2523364486
18,11354,"QUEENS","NORTH QUEENS","0.012723763",3989.29906542056
18,11355,"QUEENS","NORTH QUEENS","0.012723763",8341.26168224299
18,11356,"QUEENS","NORTH QUEENS","0.012723763",725.327102803738
18,11357,"QUEENS","NORTH QUEENS","0.012723763",6890.60747663551
18,11358,"QUEENS","NORTH QUEENS","0.012723763",5077.28971962617
18,11360,"QUEENS","NORTH QUEENS","0.012723763",725.327102803738
18,11361,"QUEENS","NORTHEAST QUEENS","0.001842752",13055.8878504673
18,11362,"QUEENS","NORTHEAST QUEENS","0.001842752",725.327102803738
18,11364,"QUEENS","NORTHEAST QUEENS","0.001842752",1450.65420560748
18,11365,"QUEENS","CENTRAL QUEENS","0.003685504",1813.31775700935
18,11366,"QUEENS","CENTRAL QUEENS","0.003685504",2538.64485981308
18,11367,"QUEENS","CENTRAL QUEENS","0.003685504",2538.64485981308
18,11368,"QUEENS","WEST QUEENS","0.035714286",23206
18,11369,"QUEENS","WEST QUEENS","0.035714286",5660
18,11370,"QUEENS","WEST QUEENS","0.035714286",12452
18,11372,"QUEENS","WEST QUEENS","0.035714286",15848
18,11373,"QUEENS","WEST QUEENS","0.035714286",20376
18,11374,"QUEENS","WEST CENTRAL QUEENS","0.025535276",27066.6666666667
18,11375,"QUEENS","WEST CENTRAL QUEENS","0.025535276",21427.7777777778
18,11377,"QUEENS","WEST QUEENS","0.035714286",37922
18,11378,"QUEENS","WEST QUEENS","0.035714286",15282
18,11379,"QUEENS","WEST CENTRAL QUEENS","0.025535276",41727.7777777778
18,11385,"QUEENS","WEST CENTRAL QUEENS","0.025535276",102627.777777778
18,11411,"QUEENS","SOUTHEAST QUEENS","0.00991576",2538.64485981308
18,11412,"QUEENS","JAMAICA","0.027816778",22247.7272727273
18,11413,"QUEENS","SOUTHEAST QUEENS","0.00991576",5077.28971962617
18,11414,"QUEENS","SOUTHWEST QUEENS","0.017901018",9257.14285714286
18,11415,"QUEENS","SOUTHWEST QUEENS","0.017901018",4628.57142857143
18,11416,"QUEENS","SOUTHWEST QUEENS","0.017901018",10992.8571428571
18,11417,"QUEENS","SOUTHWEST QUEENS","0.017901018",13885.7142857143
18,11418,"QUEENS","SOUTHWEST QUEENS","0.017901018",17935.7142857143
18,11419,"QUEENS","SOUTHWEST QUEENS","0.017901018",15042.8571428571
18,11420,"QUEENS","SOUTHWEST QUEENS","0.017901018",12728.5714285714
18,11421,"QUEENS","SOUTHWEST QUEENS","0.017901018",5785.71428571429
18,11422,"QUEENS","SOUTHEAST QUEENS","0.00991576",3626.63551401869
18,11423,"QUEENS","JAMAICA","0.027816778",5704.54545454545
18,11426,"QUEENS","SOUTHEAST QUEENS","0.00991576",2901.30841121495
18,11427,"QUEENS","SOUTHEAST QUEENS","0.00991576",2538.64485981308
18,11428,"QUEENS","SOUTHEAST QUEENS","0.00991576",2175.98130841121
18,11429,"QUEENS","SOUTHEAST QUEENS","0.00991576",6165.28037383178
18,11432,"QUEENS","JAMAICA","0.027816778",21677.2727272727
18,11433,"QUEENS","JAMAICA","0.027816778",26811.3636363636
18,11434,"QUEENS","JAMAICA","0.027816778",19395.4545454545
18,11435,"QUEENS","JAMAICA","0.027816778",21677.2727272727
18,11436,"QUEENS","JAMAICA","0.027816778",11979.5454545455
18,11691,"QUEENS","ROCKAWAYS","0.003510004",6527.94392523365
18,11692,"QUEENS","ROCKAWAYS","0.003510004",2175.98130841121
18,11693,"QUEENS","ROCKAWAYS","0.003510004",1450.65420560748
18,11694,"QUEENS","ROCKAWAYS","0.003510004",1813.31775700935
