"BBL","Borough","Incident Zip","Year","count"
4019420053,"QUEENS",11368,"21",2
4019430023,"QUEENS",11368,"17",1
4019430024,"QUEENS",11368,"17",1
4019430088,"QUEENS",11368,"17",2
4019430091,"QUEENS",11368,"20",4
4019430093,"QUEENS",11368,"16",2
4019430093,"QUEENS",11368,"17",2
4019430093,"QUEENS",11368,"18",1
4019430093,"QUEENS",11368,"19",2
4019430093,"QUEENS",11368,"20",1
4019430093,"QUEENS",11368,"21",1
4019430096,"QUEENS",11368,"20",3
4019440013,"QUEENS",11368,"20",3
4019440025,"QUEENS",11368,"20",1
4019440025,"QUEENS",11368,"21",1
4019440030,"QUEENS",11368,"20",3
4019440047,"QUEENS",11368,"20",2
4019440053,"QUEENS",11368,"19",1
4019440053,"QUEENS",11368,"21",1
4019440056,"QUEENS",11368,"17",1
4019440077,"QUEENS",11368,"15",1
4019440084,"QUEENS",11368,"21",1
4019440110,"QUEENS",11368,"19",1
4019440117,"QUEENS",11368,"15",1
4019440201,"QUEENS",11368,"20",1
4019450001,"QUEENS",11368,"17",1
4019470001,"QUEENS",11368,"20",1
4019470018,"QUEENS",11368,"20",1
4019480019,"QUEENS",11368,"15",1
4019480019,"QUEENS",11368,"20",1
4019490090,"QUEENS",11368,"16",1
4019500046,"QUEENS",11368,"18",1
4019500069,"QUEENS",11368,"19",1
4019520009,"QUEENS",11368,"21",1
4019520026,"QUEENS",11368,"16",1
4019530007,"QUEENS",11368,"19",2
4019530035,"QUEENS",11368,"17",1
4019540007,"QUEENS",11368,"19",1
4019540015,"QUEENS",11368,"19",1
4019540015,"QUEENS",11368,"20",2
4019540015,"QUEENS",11368,"21",1
4019550021,"QUEENS",11368,"20",1
4019560043,"QUEENS",11368,"21",1
4019560045,"QUEENS",11368,"20",1
4019580022,"QUEENS",11368,"14",1
4019600054,"QUEENS",11368,"20",1
4019640023,"QUEENS",11368,"18",2
4019640163,"QUEENS",11368,"19",1
4019640164,"QUEENS",11368,"19",1
4019650015,"QUEENS",11368,"21",2
4019660028,"QUEENS",11368,"16",1
4019670024,"QUEENS",11368,"21",1
4019670068,"QUEENS",11368,"16",1
4019670080,"QUEENS",11368,"18",1
4019680023,"QUEENS",11368,"19",1
4019680052,"QUEENS",11368,"20",1
4019680073,"QUEENS",11368,"20",1
4019690002,"QUEENS",11368,"17",1
4019700023,"QUEENS",11368,"19",1
4019700059,"QUEENS",11368,"21",1
4019710004,"QUEENS",11368,"15",1
4019710009,"QUEENS",11368,"21",1
4019720001,"QUEENS",11368,"19",1
4019720001,"QUEENS",11375,"16",1
4019720027,"QUEENS",11368,"20",1
4019720028,"QUEENS",11368,"21",1
4019720106,"QUEENS",11368,"21",1
4019740002,"QUEENS",11368,"15",1
4019740002,"QUEENS",11368,"19",1
4019750008,"QUEENS",11368,"21",1
4019770029,"QUEENS",11368,"15",1
4019780035,"QUEENS",11368,"18",1
4019810065,"QUEENS",11368,"21",1
4019820001,"QUEENS",11368,"21",1
4019827501,"QUEENS",11368,"21",1
4019830037,"QUEENS",11368,"21",1
4019830052,"QUEENS",11368,"15",1
4019830052,"QUEENS",11368,"17",1
4019830052,"QUEENS",11368,"21",1
4019830059,"QUEENS",11368,"20",1
4019830067,"QUEENS",11368,"18",1
4019830070,"QUEENS",11368,"17",1
4019840026,"QUEENS",11368,"21",1
4019840073,"QUEENS",11368,"14",1
4019857501,"QUEENS",11368,"17",1
4019857502,"QUEENS",11368,"17",2
4019860001,"QUEENS",11368,"17",1
4019860001,"QUEENS",11368,"19",1
4019870032,"QUEENS",11368,"20",1
4019870067,"QUEENS",11368,"14",2
4019910078,"QUEENS",11368,"21",1
4019910085,"QUEENS",11368,"21",1
4019910087,"QUEENS",11368,"21",1
4019920066,"QUEENS",11368,"21",1
4019930028,"QUEENS",11368,"18",2
4019930033,"QUEENS",11368,"21",1
4019937501,"QUEENS",11368,"21",1
4019940037,"QUEENS",11368,"18",3
4019960059,"QUEENS",11368,"20",1
4019970068,"QUEENS",11368,"14",1
4019970070,"QUEENS",11368,"14",1
4019980027,"QUEENS",11368,"19",1
4019980028,"QUEENS",11368,"21",1
4019980050,"QUEENS",11368,"14",1
4019987501,"QUEENS",11368,"18",2
4019990012,"QUEENS",11368,"14",1
4019990013,"QUEENS",11368,"18",1
4019990041,"QUEENS",11368,"17",1
4019990068,"QUEENS",11368,"14",5
4019990068,"QUEENS",11368,"16",1
4019990146,"QUEENS",11368,"15",1
4020010032,"QUEENS",11368,"19",1
4020010032,"QUEENS",11368,"21",1
4020010035,"QUEENS",11368,"14",1
4020010058,"QUEENS",11368,"17",2
4020010066,"QUEENS",11368,"16",1
4020010074,"QUEENS",11368,"14",1
4020020003,"QUEENS",11368,"20",1
4020020022,"QUEENS",11368,"21",1
4020030001,"QUEENS",11368,"21",1
4020030007,"QUEENS",11368,"16",1
4020030042,"QUEENS",11368,"17",1
4020030042,"QUEENS",11368,"21",3
4020030045,"QUEENS",11368,"21",5
4020030142,"QUEENS",11368,"17",2
4020040006,"QUEENS",11368,"16",1
4020040007,"QUEENS",11368,"16",1
4020050027,"QUEENS",11368,"15",1
4020050031,"QUEENS",11368,"18",1
4020060055,"QUEENS",11368,"16",1
4020070082,"QUEENS",11368,"21",1
4020070090,"QUEENS",11368,"21",1
4020090005,"QUEENS",11368,"14",1
4020100064,"QUEENS",11368,"19",1
4020110005,"QUEENS",11368,"16",1
4020110020,"QUEENS",11368,"16",4
4020110020,"QUEENS",11368,"18",9
4020110020,"QUEENS",11368,"19",6
4020110021,"QUEENS",11368,"16",10
4020110021,"QUEENS",11368,"18",1
4020110023,"QUEENS",11368,"16",5
4020110023,"QUEENS",11368,"17",3
4020110023,"QUEENS",11368,"18",22
4020110023,"QUEENS",11368,"19",7
4020110023,"QUEENS",11368,"20",1
4020110029,"QUEENS",11368,"17",1
4020130026,"QUEENS",11368,"21",1
4020130037,"QUEENS",11368,"21",4
4020130055,"QUEENS",11368,"17",1
4020140045,"QUEENS",11368,"19",1
4020140045,"QUEENS",11368,"20",2
4020150004,"QUEENS",11368,"19",1
4020150038,"QUEENS",11368,"20",1
4020150071,"QUEENS",11368,"16",1
4020160013,"QUEENS",11368,"15",1
4020160013,"QUEENS",11368,"21",1
4020160014,"QUEENS",11368,"21",2
4020160020,"QUEENS",11368,"21",1
4020160071,"QUEENS",11368,"18",1
4020160078,"QUEENS",11368,"21",1
4020180001,"QUEENS",11368,"19",1
4020180001,"QUEENS",11368,"20",1
4020757501,"QUEENS",11374,"21",1
4020807501,"QUEENS",11374,"17",2
4020807501,"QUEENS",11374,"19",1
4020807501,"QUEENS",11374,"21",2
4020820107,"QUEENS",11374,"18",1
4020860040,"QUEENS",11374,"14",2
4020860040,"QUEENS",11374,"15",2
4020860040,"QUEENS",11374,"16",4
4020860040,"QUEENS",11374,"17",11
4020860040,"QUEENS",11374,"19",4
4020860040,"QUEENS",11374,"20",2
4020860050,"QUEENS",11374,"19",2
4020860050,"QUEENS",11374,"20",1
4020860050,"QUEENS",11374,"21",4
4020880018,"QUEENS",11374,"21",3
4020880022,"QUEENS",11374,"21",2
4020890032,"QUEENS",11374,"16",1
4020890038,"QUEENS",11374,"15",2
4020890039,"QUEENS",11374,"16",1
4020890040,"QUEENS",11374,"20",1
4020890041,"QUEENS",11374,"20",2
4020900019,"QUEENS",11374,"16",1
4020900026,"QUEENS",11374,"21",4
4020900047,"QUEENS",11374,"15",5
4020900047,"QUEENS",11374,"16",2
4020900047,"QUEENS",11374,"17",13
4020900047,"QUEENS",11374,"19",1
4020900047,"QUEENS",11374,"20",2
4020900047,"QUEENS",11374,"21",1
4020900061,"QUEENS",11374,"15",1
4020910020,"QUEENS",11374,"15",2
4020910020,"QUEENS",11374,"18",1
4020910021,"QUEENS",11374,"16",4
4020910021,"QUEENS",11374,"17",2
4020910021,"QUEENS",11374,"21",1
4020910022,"QUEENS",11374,"14",2
4020910022,"QUEENS",11374,"15",1
4020910022,"QUEENS",11374,"16",1
4020910022,"QUEENS",11374,"17",1
4020910022,"QUEENS",11374,"21",2
4020910023,"QUEENS",11374,"14",1
4020910023,"QUEENS",11374,"15",1
4020910023,"QUEENS",11374,"16",1
4020910023,"QUEENS",11374,"21",1
4020910028,"QUEENS",11374,"20",1
4020910028,"QUEENS",11374,"21",3
4020910036,"QUEENS",11374,"15",2
4020910044,"QUEENS",11374,"15",1
4020917501,"QUEENS",11374,"17",1
4020917501,"QUEENS",11374,"20",1
4020930001,"QUEENS",11374,"15",1
4020930001,"QUEENS",11374,"16",2
4020930245,"QUEENS",11374,"21",1
4020980001,"QUEENS",11374,"20",1
4020980001,"QUEENS",11374,"21",1
4020980018,"QUEENS",11374,"20",5
4020997501,"QUEENS",11374,"21",1
4020997502,"QUEENS",11374,"21",2
4021000001,"QUEENS",11374,"20",1
4021000021,"QUEENS",11374,"20",1
4021000029,"QUEENS",11374,"18",1
4021030001,"QUEENS",11374,"16",1
4021040001,"QUEENS",11374,"15",2
4021040001,"QUEENS",11374,"17",1
4021070019,"QUEENS",11374,"15",1
4021070022,"QUEENS",11374,"15",1
4021070023,"QUEENS",11374,"15",1
4021070024,"QUEENS",11374,"14",7
4021070024,"QUEENS",11374,"15",19
4021070024,"QUEENS",11374,"16",1
4021070024,"QUEENS",11374,"18",2
4021070024,"QUEENS",11374,"19",5
4021070024,"QUEENS",11374,"20",1
4021070024,"QUEENS",11374,"21",1
4021070052,"QUEENS",11374,"16",1
4021080021,"QUEENS",11374,"19",1
4021080029,"QUEENS",11374,"15",1
4021100005,"QUEENS",11374,"19",1
4021100017,"QUEENS",11374,"17",1
4021100029,"QUEENS",11374,"19",1
4021100039,"QUEENS",11374,"14",1
4021117501,"QUEENS",11374,"16",3
4021120001,"QUEENS",11374,"15",2
4021120001,"QUEENS",11374,"21",1
4021130001,"QUEENS",11374,"17",1
4021150001,"QUEENS",11374,"14",1
4021150001,"QUEENS",11374,"17",1
4021150001,"QUEENS",11374,"20",1
4021150001,"QUEENS",11374,"21",1
4021170001,"QUEENS",11374,"15",1
4021170001,"QUEENS",11374,"19",1
4021170001,"QUEENS",11374,"20",8
4021170001,"QUEENS",11374,"21",2
4021210021,"QUEENS",11375,"16",1
4021210021,"QUEENS",11375,"17",1
4021210021,"QUEENS",11375,"18",2
4021210051,"QUEENS",11375,"20",1
4021220025,"QUEENS",11375,"14",1
4021270027,"QUEENS",11375,"21",2
4021350013,"QUEENS",11375,"17",1
4021360033,"QUEENS",11375,"14",4
4021360033,"QUEENS",11375,"15",1
4021370027,"QUEENS",11375,"19",1
4021380011,"QUEENS",11375,"18",1
4021380029,"QUEENS",11375,"16",2
4021380029,"QUEENS",11375,"19",1
4021400001,"QUEENS",11375,"18",1
4021440015,"QUEENS",11375,"17",2
4021440042,"QUEENS",11375,"15",1
4021440048,"QUEENS",11375,"17",1
4021440049,"QUEENS",11375,"17",1
4021440050,"QUEENS",11375,"17",2
4021440051,"QUEENS",11375,"17",1
4021440053,"QUEENS",11375,"17",1
4021450005,"QUEENS",11375,"17",2
4021450028,"QUEENS",11375,"15",1
4021450040,"QUEENS",11375,"17",1
4021470028,"QUEENS",11375,"18",1
4021470032,"QUEENS",11375,"17",1
4021470032,"QUEENS",11375,"18",1
4021470050,"QUEENS",11375,"18",1
4021470051,"QUEENS",11375,"18",1
4021470053,"QUEENS",11375,"18",1
4021470054,"QUEENS",11375,"18",1
4021470055,"QUEENS",11375,"18",1
4021470059,"QUEENS",11375,"18",1
4021470061,"QUEENS",11375,"18",1
4021490001,"QUEENS",11375,"18",2
4021500001,"QUEENS",11375,"17",1
4021500001,"QUEENS",11375,"18",3
4021500030,"QUEENS",11375,"18",1
4021510101,"QUEENS",11375,"19",1
4021510127,"QUEENS",11375,"18",1
4021510127,"QUEENS",11375,"19",1
4021530001,"QUEENS",11375,"21",1
4021560001,"QUEENS",11375,"17",1
4021570001,"QUEENS",11375,"14",1
4021590002,"QUEENS",11375,"18",1
4021590002,"QUEENS",11375,"20",1
4021660039,"QUEENS",11375,"19",1
4021667501,"QUEENS",11375,"17",1
4021670026,"QUEENS",11375,"18",1
4021670028,"QUEENS",11375,"17",1
4021680016,"QUEENS",11375,"16",2
4021690001,"QUEENS",11375,"14",1
4021690030,"QUEENS",11375,"14",2
4021700001,"QUEENS",11375,"15",1
4021700027,"QUEENS",11375,"14",1
4021700028,"QUEENS",11375,"17",1
4021710013,"QUEENS",11375,"15",1
4021710021,"QUEENS",11375,"18",1
4021720001,"QUEENS",11375,"18",1
4021720001,"QUEENS",11375,"21",1
4021730059,"QUEENS",11375,"21",1
4021750016,"QUEENS",11375,"21",1
4021800009,"QUEENS",11375,"21",1
4021810018,"QUEENS",11375,"21",1
4021820105,"QUEENS",11375,"21",1
4021830008,"QUEENS",11375,"18",1
4021840011,"QUEENS",11375,"21",2
4021860038,"QUEENS",11375,"18",1
4021890002,"QUEENS",11375,"19",1
4021920022,"QUEENS",11375,"15",1
4021920025,"QUEENS",11375,"15",1
4022090010,"QUEENS",11355,"20",1
4022250030,"QUEENS",11375,"21",1
4022420035,"QUEENS",11375,"15",1
4022510002,"QUEENS",11375,"20",1
4022640042,"QUEENS",11375,"21",1
4022640128,"QUEENS",11375,"21",1
4022650056,"QUEENS",11375,"20",1
4022650064,"QUEENS",11375,"20",4
4022650164,"QUEENS",11375,"20",3
4022670121,"QUEENS",11375,"17",1
4022670127,"QUEENS",11375,"18",1
4022670135,"QUEENS",11375,"21",2
4022740002,"QUEENS",11415,"15",1
4022740002,"QUEENS",11415,"16",1
4022740002,"QUEENS",11415,"20",1
4022810001,"QUEENS",11377,"21",27
4022820013,"QUEENS",11377,"21",1
4022820019,"QUEENS",11377,"17",1
4022820025,"QUEENS",11377,"16",1
4022820025,"QUEENS",11377,"21",2
4022820026,"QUEENS",11377,"19",1
4022820058,"QUEENS",11377,"15",1
4022820058,"QUEENS",11377,"16",1
4022820058,"QUEENS",11377,"17",1
4022840003,"QUEENS",11377,"16",1
4022840003,"QUEENS",11377,"19",1
4022840004,"QUEENS",11377,"19",2
4022840051,"QUEENS",11377,"17",1
4022840057,"QUEENS",11377,"14",1
4022840059,"QUEENS",11377,"14",2
4022840059,"QUEENS",11377,"16",4
4022840059,"QUEENS",11377,"19",1
4022840059,"QUEENS",11377,"21",1
4022850003,"QUEENS",11377,"19",1
4022850022,"QUEENS",11377,"18",1
4022850022,"QUEENS",11377,"21",1
4022860011,"QUEENS",11377,"14",1
4022860011,"QUEENS",11377,"15",2
4022860011,"QUEENS",11377,"17",1
4022860011,"QUEENS",11377,"21",2
4022870018,"QUEENS",11377,"20",1
4022870119,"QUEENS",11377,"20",1
4022880061,"QUEENS",11377,"19",1
4022890027,"QUEENS",11377,"19",1
4022890054,"QUEENS",11377,"17",1
4022890062,"QUEENS",11377,"14",1
4022890062,"QUEENS",11377,"15",1
4022900001,"QUEENS",11377,"14",4
4022900001,"QUEENS",11377,"15",1
4022900015,"QUEENS",11377,"16",1
4022900015,"QUEENS",11377,"21",3
4022910025,"QUEENS",11377,"15",1
4022920004,"QUEENS",11377,"16",1
4022920056,"QUEENS",11377,"16",1
4022930080,"QUEENS",11377,"21",1
4022930082,"QUEENS",11377,"21",1
4022930179,"QUEENS",11377,"21",1
4022940001,"QUEENS",11377,"21",1
4022940074,"QUEENS",11377,"16",1
4022950079,"QUEENS",11377,"17",1
4022950083,"QUEENS",11377,"20",1
4022950084,"QUEENS",11377,"20",2
4022970016,"QUEENS",11377,"20",6
4022970018,"QUEENS",11377,"20",2
4022970040,"QUEENS",11377,"16",1
4022970041,"QUEENS",11377,"21",1
4022970048,"QUEENS",11377,"16",1
4022970050,"QUEENS",11377,"16",1
4022970050,"QUEENS",11377,"17",1
4022970050,"QUEENS",11377,"18",1
4022970051,"QUEENS",11377,"17",1
4022970052,"QUEENS",11377,"16",2
4022970066,"QUEENS",11377,"14",2
4022980009,"QUEENS",11377,"18",2
4022980013,"QUEENS",11377,"16",1
4022980021,"QUEENS",11377,"16",1
4022980024,"QUEENS",11377,"16",2
4023060010,"QUEENS",11377,"14",4
4023060011,"QUEENS",11377,"16",1
4023130053,"QUEENS",11377,"21",1
4023130055,"QUEENS",11377,"19",1
4023140001,"QUEENS",11377,"15",2
4023140001,"QUEENS",11377,"16",1
4023140100,"QUEENS",11377,"14",2
4023140100,"QUEENS",11377,"15",2
4023140100,"QUEENS",11377,"16",1
4023140100,"QUEENS",11377,"19",1
4023140100,"QUEENS",11377,"20",1
4023190010,"QUEENS",11377,"17",1
4023190010,"QUEENS",11377,"18",1
4023200065,"QUEENS",11377,"19",1
4023200065,"QUEENS",11377,"21",1
4023220001,"QUEENS",11377,"19",1
4023240035,"QUEENS",11377,"16",1
4023240035,"QUEENS",11377,"20",3
4023240035,"QUEENS",11377,"21",1
4023240078,"QUEENS",11377,"15",1
4023240080,"QUEENS",11377,"16",1
4023240084,"QUEENS",11377,"16",1
4023240084,"QUEENS",11377,"19",1
4023240084,"QUEENS",11377,"21",1
4023250012,"QUEENS",11377,"17",1
4023250021,"QUEENS",11377,"20",1
4023250032,"QUEENS",11377,"17",1
4023250052,"QUEENS",11377,"19",2
4023270065,"QUEENS",11377,"21",1
4023280001,"QUEENS",11377,"21",1
4023280057,"QUEENS",11377,"19",1
4023290004,"QUEENS",11377,"21",1
4023290035,"QUEENS",11377,"18",1
4023300006,"QUEENS",11377,"16",1
4023300023,"QUEENS",11377,"19",2
4023320003,"QUEENS",11377,"17",3
4023320004,"QUEENS",11377,"16",1
4023320004,"QUEENS",11377,"17",1
4023320006,"QUEENS",11377,"16",1
4023320107,"QUEENS",11377,"21",1
4023320114,"QUEENS",11377,"16",1
4023320114,"QUEENS",11377,"17",3
4023320114,"QUEENS",11377,"18",1
4023320114,"QUEENS",11377,"19",1
4023320114,"QUEENS",11377,"20",1
4023320114,"QUEENS",11377,"21",2
4023320115,"QUEENS",11377,"17",1
4023320115,"QUEENS",11377,"20",1
4023330020,"QUEENS",11377,"17",1
4023340021,"QUEENS",11377,"16",1
4023340021,"QUEENS",11377,"19",1
4023340022,"QUEENS",11377,"17",1
4023350005,"QUEENS",11377,"17",1
4023360008,"QUEENS",11377,"14",2
4023360033,"QUEENS",11377,"17",1
4023370017,"QUEENS",11377,"21",1
4023370019,"QUEENS",11377,"20",1
4023370043,"QUEENS",11377,"17",3
4023370043,"QUEENS",11377,"20",1
4023370044,"QUEENS",11377,"20",2
4023400002,"QUEENS",11377,"14",1
4023400132,"QUEENS",11377,"21",3
4023400135,"QUEENS",11377,"21",1
4023420032,"QUEENS",11377,"17",1
4023430016,"QUEENS",11377,"16",1
4023440004,"QUEENS",11377,"21",1
4023540010,"QUEENS",11377,"21",1
4023550012,"QUEENS",11377,"20",1
4023550013,"QUEENS",11377,"20",3
4023550015,"QUEENS",11377,"21",1
4023550018,"QUEENS",11377,"21",4
4023550019,"QUEENS",11377,"21",5
4023550020,"QUEENS",11377,"21",14
4023550021,"QUEENS",11377,"21",2
4023560018,"QUEENS",11377,"19",1
4023570009,"QUEENS",11377,"15",3
4023650086,"QUEENS",11378,"17",1
4023650094,"QUEENS",11378,"16",1
4023660045,"QUEENS",11378,"21",1
4023660051,"QUEENS",11378,"19",1
4023660056,"QUEENS",11378,"18",2
4023660057,"QUEENS",11378,"18",1
4023670060,"QUEENS",11378,"16",1
4023670103,"QUEENS",11378,"20",1
4023670103,"QUEENS",11378,"21",1
4023670105,"QUEENS",11378,"20",1
4023670106,"QUEENS",11378,"18",1
4023670106,"QUEENS",11378,"20",1
4023670106,"QUEENS",11378,"21",2
4023680040,"QUEENS",11378,"17",1
4023680040,"QUEENS",11378,"18",1
4023680040,"QUEENS",11378,"19",1
4023710179,"QUEENS",11378,"16",1
4023710181,"QUEENS",11378,"14",1
4023720137,"QUEENS",11378,"14",1
4023740106,"QUEENS",11378,"20",1
4023740160,"QUEENS",11378,"19",1
4023740197,"QUEENS",11378,"18",1
4023750150,"QUEENS",11377,"21",1
4023760100,"QUEENS",11378,"21",1
4023790009,"QUEENS",11378,"14",1
4023790009,"QUEENS",11378,"16",1
4023800082,"QUEENS",11378,"20",1
4023810077,"QUEENS",11378,"20",1
4023837501,"QUEENS",11378,"15",2
4023840050,"QUEENS",11377,"18",1
4023840050,"QUEENS",11377,"20",2
4023840131,"QUEENS",11377,"20",1
4023850020,"QUEENS",11377,"21",1
4023850042,"QUEENS",11377,"21",1
4023870032,"QUEENS",11377,"17",1
4023870034,"QUEENS",11377,"19",1
4023870044,"QUEENS",11377,"19",1
4023870124,"QUEENS",11377,"21",2
4023880047,"QUEENS",11377,"21",1
4023890002,"QUEENS",11377,"17",1
4023890019,"QUEENS",11377,"21",1
4023910008,"QUEENS",11377,"20",1
4023910023,"QUEENS",11377,"16",1
4023910024,"QUEENS",11377,"20",1
4023910028,"QUEENS",11377,"16",1
4023910042,"QUEENS",11377,"20",1
4023920023,"QUEENS",11377,"19",2
4023940040,"QUEENS",11378,"17",1
4023960130,"QUEENS",11378,"19",1
4023970031,"QUEENS",11378,"18",1
4023990054,"QUEENS",11378,"17",1
4024010010,"QUEENS",11378,"19",2
4024030048,"QUEENS",11378,"16",1
4024040021,"QUEENS",11378,"15",1
4024040021,"QUEENS",11378,"17",1
4024060025,"QUEENS",11378,"21",1
4024060026,"QUEENS",11378,"21",1
4024080050,"QUEENS",11378,"15",1
4024080050,"QUEENS",11378,"16",1
4024090021,"QUEENS",11378,"21",1
4024090023,"QUEENS",11378,"20",1
4024090023,"QUEENS",11378,"21",1
4024100051,"QUEENS",11378,"16",1
4024100124,"QUEENS",11378,"15",1
4024120013,"QUEENS",11378,"20",1
4024120023,"QUEENS",11378,"14",1
4024130001,"QUEENS",11378,"16",1
4024130017,"QUEENS",11377,"21",1
4024200006,"QUEENS",11377,"15",2
4024200008,"QUEENS",11377,"17",3
4024200010,"QUEENS",11377,"17",1
4024200011,"QUEENS",11377,"21",1
4024240034,"QUEENS",11377,"20",1
4024250033,"QUEENS",11377,"14",4
4024280048,"QUEENS",11377,"20",1
4024310080,"QUEENS",11377,"16",1
4024380009,"QUEENS",11377,"14",1
4024390015,"QUEENS",11377,"17",1
4024440010,"QUEENS",11377,"17",1
4024450001,"QUEENS",11377,"17",1
4024470018,"QUEENS",11377,"17",1
4024470039,"QUEENS",11377,"15",1
4024470043,"QUEENS",11377,"15",1
4024480036,"QUEENS",11377,"16",1
4024480201,"QUEENS",11377,"15",1
4024480201,"QUEENS",11377,"17",1
4024530001,"QUEENS",11373,"14",1
4024530040,"QUEENS",11373,"16",1
4024530040,"QUEENS",11373,"17",1
4024560028,"QUEENS",11377,"18",1
4024630021,"QUEENS",11377,"14",1
4024630024,"QUEENS",11378,"14",1
4024630127,"QUEENS",11378,"19",1
4024650016,"QUEENS",11377,"15",1
4024650116,"QUEENS",11377,"15",1
4024650116,"QUEENS",11377,"17",1
4024670024,"QUEENS",11373,"15",1
4024670076,"QUEENS",11373,"14",1
4024670212,"QUEENS",11373,"18",1
4024680004,"QUEENS",11373,"14",1
4024680004,"QUEENS",11373,"18",1
4024680015,"QUEENS",11373,"16",1
4024680016,"QUEENS",11373,"20",1
4024690006,"QUEENS",11373,"20",1
4024690007,"QUEENS",11373,"20",4
4024690009,"QUEENS",11373,"20",6
4024690018,"QUEENS",11373,"20",1
4024690022,"QUEENS",11373,"20",1
4024690023,"QUEENS",11373,"20",2
4024690029,"QUEENS",11373,"20",2
4024690030,"QUEENS",11373,"20",2
4024690031,"QUEENS",11373,"20",1
4024690040,"QUEENS",11373,"14",1
4024700063,"QUEENS",11373,"20",1
4024700074,"QUEENS",11373,"19",1
4024700074,"QUEENS",11373,"20",1
4024710023,"QUEENS",11373,"21",1
4024710056,"QUEENS",11373,"15",1
4024710064,"QUEENS",11373,"15",1
4024710065,"QUEENS",11373,"15",1
4024710079,"QUEENS",11373,"15",1
4024710082,"QUEENS",11373,"19",1
4024710082,"QUEENS",11373,"20",2
4024710100,"QUEENS",11373,"19",2
4024710109,"QUEENS",11373,"20",1
4024710122,"QUEENS",11373,"21",1
4024720051,"QUEENS",11373,"20",2
4024720098,"QUEENS",11373,"19",1
4024720098,"QUEENS",11373,"21",1
4024730031,"QUEENS",11373,"15",2
4024730056,"QUEENS",11373,"17",1
4024730058,"QUEENS",11373,"17",1
4024730059,"QUEENS",11373,"19",1
4024730060,"QUEENS",11373,"21",1
4024730063,"QUEENS",11373,"20",1
4024730092,"QUEENS",11373,"21",1
4024730160,"QUEENS",11373,"17",1
4024740001,"QUEENS",11373,"21",1
4024740010,"QUEENS",11373,"21",1
4024740021,"QUEENS",11373,"14",1
4024740021,"QUEENS",11373,"16",1
4024740021,"QUEENS",11373,"18",4
4024740079,"QUEENS",11373,"21",1
4024750109,"QUEENS",11373,"21",2
4024767501,"QUEENS",11373,"17",1
4024770023,"QUEENS",11373,"17",1
4024770026,"QUEENS",11373,"18",1
4024780023,"QUEENS",11378,"15",2
4024780024,"QUEENS",11378,"15",1
4024800047,"QUEENS",11378,"18",1
4024820048,"QUEENS",11378,"14",1
4024830052,"QUEENS",11377,"20",1
4024850041,"QUEENS",11378,"14",2
4024850044,"QUEENS",11378,"14",2
4024870040,"QUEENS",11378,"15",1
4024870040,"QUEENS",11378,"16",1
4024870040,"QUEENS",11378,"17",1
4024870043,"QUEENS",11378,"16",1
4024880041,"QUEENS",11378,"18",2
4024880041,"QUEENS",11378,"19",1
4024890035,"QUEENS",11373,"14",1
4024900029,"QUEENS",11378,"21",5
4024920030,"QUEENS",11373,"19",1
4024920080,"QUEENS",11373,"21",1
4024920160,"QUEENS",11373,"19",1
4024920161,"QUEENS",11373,"14",1
4024920259,"QUEENS",11373,"20",2
4024920266,"QUEENS",11373,"18",1
4024920309,"QUEENS",11373,"17",1
4024930010,"QUEENS",11373,"21",1
4024930024,"QUEENS",11373,"17",1
4024930026,"QUEENS",11373,"17",3
4024930026,"QUEENS",11373,"19",1
4024930027,"QUEENS",11373,"17",1
4024930028,"QUEENS",11373,"17",1
4024930029,"QUEENS",11373,"17",2
4024930029,"QUEENS",11373,"19",1
4024940006,"QUEENS",11373,"19",1
4024940015,"QUEENS",11373,"20",1
4024940016,"QUEENS",11373,"21",2
4024940032,"QUEENS",11373,"21",1
4024940039,"QUEENS",11373,"20",1
4024940040,"QUEENS",11373,"14",1
4024940042,"QUEENS",11373,"21",1
4024940044,"QUEENS",11373,"17",2
4024940049,"QUEENS",11373,"16",1
4024950032,"QUEENS",11378,"21",1
4025010029,"QUEENS",11378,"17",2
4025010109,"QUEENS",11378,"17",3
4025030004,"QUEENS",11378,"19",1
4025030009,"QUEENS",11378,"21",1
4025050047,"QUEENS",11378,"20",1
4025050096,"QUEENS",11378,"18",1
4025050096,"QUEENS",11378,"19",1
4025050096,"QUEENS",11378,"20",1
4025050097,"QUEENS",11378,"18",1
4025060060,"QUEENS",11378,"20",1
4025060072,"QUEENS",11378,"20",1
4025060074,"QUEENS",11378,"19",1
4025060085,"QUEENS",11378,"15",1
4025060103,"QUEENS",11378,"19",1
4025070017,"QUEENS",11378,"15",1
4025350023,"QUEENS",11378,"21",1
4025440006,"QUEENS",11378,"14",2
4025560080,"QUEENS",11378,"21",1
4026020125,"QUEENS",11378,"16",1
4026030022,"QUEENS",11378,"20",1
4026110447,"QUEENS",11378,"15",1
4026110503,"QUEENS",11385,"19",2
4026220102,"QUEENS",11378,"19",1
4026290013,"QUEENS",11378,"19",1
4026290059,"QUEENS",11378,"14",2
4026290059,"QUEENS",11378,"15",1
4026290059,"QUEENS",11378,"16",1
4026290146,"QUEENS",11378,"21",4
4026300014,"QUEENS",11378,"18",2
4026300230,"QUEENS",11378,"19",1
4026310032,"QUEENS",11378,"20",1
4026310033,"QUEENS",11378,"21",1
