"BBL","Borough","Zip","Month","Year","count"
2054790048,"BRONX",10465,"06","10",1
2054830047,"BRONX",10465,"08","10",1
2054880048,"BRONX",10465,"05","10",1
2055200033,"BRONX",10465,"06","10",1
2055310032,"BRONX",10465,"10","10",1
2055320091,"BRONX",10465,"10","10",1
2055350078,"BRONX",10465,"10","10",1
2055370016,"BRONX",10465,"06","10",1
2055440136,"BRONX",10465,"10","10",2
2055450016,"BRONX",10465,"08","10",1
2055610031,"BRONX",10465,"08","10",1
2055890094,"BRONX",10465,"08","10",2
2055890095,"BRONX",10465,"08","10",1
2055960001,"BRONX",10465,"03","10",1
2056070075,"BRONX",10465,"08","10",1
2056360149,"BRONX",10464,"08","10",1
2056550050,"BRONX",10475,"06","10",1
2057000086,"BRONX",10463,"01","10",1
2057620507,"BRONX",10463,"01","10",1
2057660732,"BRONX",10463,"04","10",1
2057660775,"BRONX",10463,"03","10",1
2057660775,"BRONX",10463,"04","10",3
2057670807,"BRONX",10463,"03","10",1
2057670813,"BRONX",10463,"04","10",1
2057670813,"BRONX",10463,"05","10",1
2057680857,"BRONX",10463,"09","10",1
2058610321,"BRONX",10471,"05","10",1
2058630119,"BRONX",10471,"01","10",1
2058630127,"BRONX",10471,"03","10",2
2058630127,"BRONX",10471,"09","10",1
2058640509,"BRONX",10471,"06","10",1
2058640514,"BRONX",10471,"04","10",1
2058640516,"BRONX",10471,"05","10",3
2058760938,"BRONX",10471,"10","10",1
2058861265,"BRONX",10471,"05","10",1
2059090163,"BRONX",10471,"06","10",1
2059570409,"BRONX",10471,"05","10",1
2059570409,"BRONX",10471,"08","10",1
1022150225,"BRONX",10463,"02","11",1
1022150339,"BRONX",10463,"11","11",1
1022150586,"BRONX",10463,"06","11",1
2022600018,"BRONX",10454,"12","11",1
2022650029,"BRONX",10454,"04","11",1
2022650033,"BRONX",10454,"06","11",1
2022660005,"BRONX",10454,"04","11",1
2022740033,"BRONX",10455,"04","11",1
2022740034,"BRONX",10455,"09","11",1
2022740034,"BRONX",10455,"10","11",1
2022810004,"BRONX",10454,"05","11",1
2022810060,"BRONX",10454,"07","11",1
2022820003,"BRONX",10454,"10","11",1
2022820018,"BRONX",10454,"04","11",1
2022820018,"BRONX",10454,"07","11",1
2022820018,"BRONX",10454,"08","11",1
2022840099,"BRONX",10454,"08","11",1
2022850133,"BRONX",10454,"10","11",1
2022860001,"BRONX",10454,"08","11",1
2022920034,"BRONX",10455,"09","11",1
2023010053,"BRONX",10454,"09","11",1
2023110001,"BRONX",10454,"03","11",1
2023200077,"BRONX",10451,"10","11",1
2023270064,"BRONX",10455,"01","11",1
2023290158,"BRONX",10451,"01","11",1
2023300015,"BRONX",10451,"03","11",1
2023300038,"BRONX",10451,"08","11",1
2023300038,"BRONX",10451,"09","11",1
2023310007,"BRONX",10451,"10","11",1
2023310018,"BRONX",10451,"08","11",1
2023510022,"BRONX",10451,"05","11",1
2023620001,"BRONX",10455,"04","11",1
2023640006,"BRONX",10451,"07","11",1
2023640022,"BRONX",10455,"10","11",2
2023640022,"BRONX",10455,"11","11",1
2023670017,"BRONX",10451,"11","11",1
2023670018,"BRONX",10451,"01","11",3
2023670018,"BRONX",10451,"02","11",2
2023670018,"BRONX",10451,"03","11",1
2023670018,"BRONX",10451,"10","11",1
2023670018,"BRONX",10451,"12","11",2
2023670020,"BRONX",10451,"09","11",1
2023710006,"BRONX",10456,"06","11",1
2023710006,"BRONX",10456,"07","11",1
2023710006,"BRONX",10456,"09","11",1
2023710029,"BRONX",10456,"10","11",1
2023710035,"BRONX",10456,"10","11",1
2023730023,"BRONX",10456,"03","11",1
2023730023,"BRONX",10456,"10","11",1
2023740061,"BRONX",10455,"11","11",1
2023740100,"BRONX",10455,"11","11",1
2023750007,"BRONX",10455,"03","11",1
2023760034,"BRONX",10455,"02","11",1
2023760049,"BRONX",10455,"07","11",1
2023760049,"BRONX",10455,"10","11",1
2023760053,"BRONX",10455,"12","11",1
2023787501,"BRONX",10451,"09","11",1
2023820001,"BRONX",10451,"03","11",1
2023820014,"BRONX",10451,"02","11",1
2023820014,"BRONX",10451,"04","11",1
2023820014,"BRONX",10451,"08","11",2
2023820014,"BRONX",10451,"09","11",2
2023827501,"BRONX",10451,"01","11",1
2023830018,"BRONX",10451,"02","11",1
2023860037,"BRONX",10456,"09","11",1
2023890032,"BRONX",10456,"10","11",1
2023890039,"BRONX",10456,"12","11",1
2023890049,"BRONX",10456,"08","11",1
2023890051,"BRONX",10456,"04","11",1
2023890051,"BRONX",10456,"10","11",1
2023900024,"BRONX",10456,"08","11",1
2023930005,"BRONX",10456,"10","11",1
2023930006,"BRONX",10456,"10","11",1
2023940024,"BRONX",10456,"06","11",1
2024000009,"BRONX",10451,"06","11",1
2024010018,"BRONX",10455,"10","11",1
2024010018,"BRONX",10455,"11","11",2
2024040022,"BRONX",10451,"05","11",1
2024050105,"BRONX",10451,"12","11",1
2024070005,"BRONX",10451,"09","11",1
2024070016,"BRONX",10451,"05","11",1
2024070023,"BRONX",10451,"10","11",1
2024070023,"BRONX",10451,"11","11",1
2024100008,"BRONX",10451,"02","11",1
2024100008,"BRONX",10451,"03","11",2
2024200120,"BRONX",10451,"05","11",1
2024210010,"BRONX",10451,"12","11",2
2024210011,"BRONX",10451,"07","11",1
2024210011,"BRONX",10451,"12","11",1
2024210013,"BRONX",10451,"12","11",1
2024220004,"BRONX",10451,"08","11",1
2024220010,"BRONX",10451,"06","11",1
2024220050,"BRONX",10451,"04","11",1
2024220054,"BRONX",10451,"08","11",1
2024230015,"BRONX",10456,"04","11",1
2024230016,"BRONX",10456,"03","11",1
2024230020,"BRONX",10456,"05","11",1
2024230069,"BRONX",10456,"02","11",1
2024230069,"BRONX",10456,"03","11",1
2024240086,"BRONX",10451,"07","11",2
2024240086,"BRONX",10451,"12","11",1
2024240110,"BRONX",10451,"07","11",1
2024260056,"BRONX",10456,"01","11",1
2024260059,"BRONX",10456,"04","11",1
2024270007,"BRONX",10456,"09","11",1
2024270035,"BRONX",10456,"05","11",1
2024270035,"BRONX",10456,"09","11",1
2024270043,"BRONX",10456,"11","11",1
2024280006,"BRONX",10456,"05","11",1
2024280006,"BRONX",10456,"06","11",1
2024280006,"BRONX",10456,"12","11",1
2024280034,"BRONX",10456,"01","11",1
2024290019,"BRONX",10456,"10","11",1
2024310008,"BRONX",10456,"03","11",1
2024310026,"BRONX",10456,"04","11",2
2024310026,"BRONX",10456,"05","11",1
2024310026,"BRONX",10456,"06","11",2
2024310026,"BRONX",10456,"09","11",2
2024310026,"BRONX",10456,"12","11",2
2024320041,"BRONX",10456,"03","11",1
2024320088,"BRONX",10456,"09","11",1
2024330055,"BRONX",10456,"07","11",1
2024330064,"BRONX",10456,"09","11",1
2024340047,"BRONX",10456,"10","11",1
2024340047,"BRONX",10456,"11","11",2
2024350007,"BRONX",10456,"02","11",1
2024350007,"BRONX",10456,"03","11",1
2024360033,"BRONX",10456,"07","11",1
2024360078,"BRONX",10456,"10","11",1
2024390034,"BRONX",10456,"02","11",1
2024390034,"BRONX",10456,"12","11",1
2024390055,"BRONX",10456,"06","11",1
2024390055,"BRONX",10456,"07","11",1
2024400001,"BRONX",10451,"02","11",1
2024420034,"BRONX",10451,"01","11",1
2024420034,"BRONX",10451,"11","11",1
2024430094,"BRONX",10451,"05","11",1
2024460029,"BRONX",10456,"03","11",1
2024460030,"BRONX",10456,"02","11",1
2024460030,"BRONX",10456,"08","11",1
2024460031,"BRONX",10456,"06","11",1
2024480010,"BRONX",10456,"04","11",1
2024480010,"BRONX",10456,"11","11",2
2024500038,"BRONX",10456,"05","11",1
2024500052,"BRONX",10456,"06","11",2
2024500119,"BRONX",10456,"07","11",1
2024500122,"BRONX",10456,"07","11",1
2024510029,"BRONX",10456,"10","11",1
2024520015,"BRONX",10456,"07","11",1
2024520054,"BRONX",10456,"05","11",1
2024520073,"BRONX",10456,"02","11",1
2024530007,"BRONX",10456,"03","11",1
2024530007,"BRONX",10456,"12","11",1
2024530022,"BRONX",10456,"06","11",1
2024550014,"BRONX",10456,"09","11",1
2024550014,"BRONX",10456,"12","11",1
2024550028,"BRONX",10456,"02","11",1
2024550028,"BRONX",10456,"03","11",1
2024550028,"BRONX",10456,"07","11",1
2024550047,"BRONX",10451,"03","11",1
2024560008,"BRONX",10456,"06","11",1
2024560016,"BRONX",10456,"11","11",1
2024560088,"BRONX",10456,"10","11",1
2024560163,"BRONX",10456,"06","11",2
2024560163,"BRONX",10456,"07","11",1
2024570017,"BRONX",10456,"11","11",1
2024570026,"BRONX",10456,"12","11",1
2024580006,"BRONX",10451,"06","11",1
2024580025,"BRONX",10451,"02","11",1
2024580026,"BRONX",10451,"03","11",1
2024580026,"BRONX",10451,"07","11",1
2024600010,"BRONX",10451,"06","11",1
2024600030,"BRONX",10451,"03","11",1
2024600030,"BRONX",10451,"07","11",1
2024600030,"BRONX",10451,"08","11",1
2024610058,"BRONX",10451,"05","11",1
2024610058,"BRONX",10451,"07","11",1
2024610070,"BRONX",10456,"06","11",1
2024610130,"BRONX",10456,"11","11",1
2024630026,"BRONX",10452,"10","11",1
2024630034,"BRONX",10452,"07","11",1
2024650001,"BRONX",10452,"02","11",1
2024650001,"BRONX",10452,"07","11",1
2024650025,"BRONX",10452,"04","11",1
2024660044,"BRONX",10452,"10","11",1
2024710024,"BRONX",10452,"01","11",1
2024720023,"BRONX",10452,"09","11",1
2024720023,"BRONX",10452,"10","11",1
2024720028,"BRONX",10452,"01","11",1
2024720028,"BRONX",10452,"03","11",1
2024730012,"BRONX",10451,"06","11",1
2024730033,"BRONX",10451,"05","11",1
2024760044,"BRONX",10452,"02","11",2
2024760050,"BRONX",10452,"04","11",2
2024760050,"BRONX",10452,"05","11",1
2024760050,"BRONX",10452,"06","11",1
2024760050,"BRONX",10452,"08","11",3
2024760050,"BRONX",10452,"10","11",1
2024760050,"BRONX",10452,"12","11",1
2024780024,"BRONX",10452,"12","11",1
2024790012,"BRONX",10452,"12","11",1
2024820030,"BRONX",10451,"07","11",1
2024820060,"BRONX",10451,"01","11",2
2024820060,"BRONX",10451,"03","11",2
2024820060,"BRONX",10451,"04","11",1
2024820060,"BRONX",10451,"05","11",1
2024870020,"BRONX",10452,"05","11",1
2024960034,"BRONX",10452,"02","11",1
2024960034,"BRONX",10452,"10","11",1
2024960052,"BRONX",10452,"01","11",1
2025040072,"BRONX",10452,"12","11",1
2025040094,"BRONX",10452,"10","11",1
2025040105,"BRONX",10452,"01","11",1
2025040126,"BRONX",10452,"04","11",1
2025040126,"BRONX",10452,"08","11",1
2025040126,"BRONX",10452,"09","11",1
2025050001,"BRONX",10452,"12","11",1
2025050011,"BRONX",10452,"03","11",1
2025050036,"BRONX",10452,"08","11",1
2025050050,"BRONX",10452,"06","11",1
2025050084,"BRONX",10452,"05","11",1
2025050084,"BRONX",10452,"08","11",1
2025060010,"BRONX",10452,"03","11",1
2025060010,"BRONX",10452,"09","11",1
2025060081,"BRONX",10452,"07","11",1
2025070034,"BRONX",10452,"01","11",2
2025070034,"BRONX",10452,"02","11",1
2025070034,"BRONX",10452,"09","11",1
2025080024,"BRONX",10452,"06","11",1
2025090003,"BRONX",10452,"10","11",1
2025090006,"BRONX",10452,"08","11",1
2025100036,"BRONX",10452,"04","11",1
2025100040,"BRONX",10452,"11","11",1
2025110064,"BRONX",10452,"03","11",1
2025110064,"BRONX",10452,"05","11",1
2025120009,"BRONX",10452,"05","11",1
2025120069,"BRONX",10452,"04","11",1
2025140032,"BRONX",10452,"02","11",1
2025140032,"BRONX",10452,"04","11",2
2025140032,"BRONX",10452,"05","11",1
2025210047,"BRONX",10452,"02","11",1
2025210070,"BRONX",10452,"04","11",1
2025210070,"BRONX",10452,"07","11",1
2025210081,"BRONX",10452,"09","11",1
2025220037,"BRONX",10452,"08","11",1
2025240004,"BRONX",10452,"12","11",1
2025270061,"BRONX",10452,"01","11",1
2025280018,"BRONX",10452,"02","11",1
2025280029,"BRONX",10452,"10","11",1
2025310001,"BRONX",10452,"01","11",1
2025310001,"BRONX",10452,"04","11",1
2025310001,"BRONX",10452,"05","11",1
2025320015,"BRONX",10452,"07","11",1
2025340008,"BRONX",10452,"01","11",1
2025340008,"BRONX",10452,"02","11",1
2025460140,"BRONX",10454,"02","11",1
2025500072,"BRONX",10454,"04","11",1
2025500073,"BRONX",10454,"04","11",1
2025500073,"BRONX",10454,"10","11",1
2025500076,"BRONX",10454,"12","11",1
2025510008,"BRONX",10454,"08","11",1
2025540001,"BRONX",10454,"03","11",2
2025540010,"BRONX",10454,"10","11",1
2025540049,"BRONX",10454,"01","11",1
2025550023,"BRONX",10454,"02","11",1
2025560017,"BRONX",10454,"06","11",1
2025730024,"BRONX",10454,"02","11",1
2025770038,"BRONX",10455,"09","11",2
2025770038,"BRONX",10455,"12","11",1
2025790050,"BRONX",10455,"10","11",1
2025800018,"BRONX",10455,"05","11",1
2025800018,"BRONX",10455,"06","11",1
2025800018,"BRONX",10455,"12","11",1
2025820042,"BRONX",10455,"04","11",1
2026030150,"BRONX",10455,"05","11",1
2026030150,"BRONX",10455,"11","11",1
2026070034,"BRONX",10456,"08","11",1
2026070046,"BRONX",10456,"08","11",1
2026070093,"BRONX",10456,"12","11",1
2026080001,"BRONX",10456,"10","11",2
2026090035,"BRONX",10456,"09","11",2
2026090037,"BRONX",10456,"05","11",1
2026090039,"BRONX",10456,"06","11",1
2026090051,"BRONX",10456,"08","11",1
2026100012,"BRONX",10456,"07","11",1
2026120002,"BRONX",10456,"01","11",1
2026120004,"BRONX",10456,"04","11",1
2026120053,"BRONX",10456,"04","11",1
2026120058,"BRONX",10456,"03","11",2
2026120066,"BRONX",10456,"12","11",1
2026130032,"BRONX",10456,"09","11",1
2026140011,"BRONX",10456,"10","11",1
2026140011,"BRONX",10456,"12","11",1
2026140035,"BRONX",10456,"03","11",1
2026140051,"BRONX",10456,"10","11",4
2026150008,"BRONX",10456,"01","11",2
2026150008,"BRONX",10456,"02","11",1
2026150008,"BRONX",10456,"09","11",1
2026150029,"BRONX",10456,"05","11",1
2026170022,"BRONX",10455,"06","11",1
2026170022,"BRONX",10455,"11","11",1
2026170022,"BRONX",10455,"12","11",1
2026210001,"BRONX",10456,"07","11",1
2026210001,"BRONX",10456,"09","11",3
2026230188,"BRONX",10455,"01","11",1
2026230205,"BRONX",10455,"08","11",1
2026240082,"BRONX",10455,"02","11",1
2026270046,"BRONX",10456,"02","11",1
2026270047,"BRONX",10456,"01","11",1
2026270047,"BRONX",10456,"04","11",2
2026270051,"BRONX",10456,"07","11",1
2026270051,"BRONX",10456,"08","11",1
2026270055,"BRONX",10456,"05","11",1
2026300046,"BRONX",10456,"10","11",1
2026330004,"BRONX",10456,"11","11",2
2026360031,"BRONX",10456,"09","11",1
2026370145,"BRONX",10456,"08","11",1
2026380090,"BRONX",10456,"01","11",1
2026390001,"BRONX",10456,"06","11",1
2026400001,"BRONX",10456,"06","11",1
2026430011,"BRONX",10455,"10","11",1
2026430013,"BRONX",10455,"10","11",1
2026430018,"BRONX",10455,"05","11",1
2026430018,"BRONX",10455,"10","11",1
2026510030,"BRONX",10456,"08","11",1
2026510039,"BRONX",10456,"05","11",1
2026540002,"BRONX",10455,"06","11",1
2026540002,"BRONX",10455,"10","11",2
2026550112,"BRONX",10456,"07","11",1
2026660022,"BRONX",10456,"04","11",1
2026660027,"BRONX",10459,"06","11",1
2026660027,"BRONX",10459,"07","11",1
2026690001,"BRONX",10456,"01","11",1
2026690009,"BRONX",10456,"05","11",1
2026690011,"BRONX",10456,"02","11",1
2026730015,"BRONX",10456,"11","11",1
2026730015,"BRONX",10456,"12","11",1
2026740027,"BRONX",10455,"08","11",1
2026760086,"BRONX",10455,"07","11",1
2026780068,"BRONX",10459,"10","11",1
2026780068,"BRONX",10459,"12","11",1
2026810020,"BRONX",10459,"01","11",1
2026840116,"BRONX",10455,"05","11",1
2026850054,"BRONX",10455,"07","11",1
2026850062,"BRONX",10455,"01","11",1
2026850128,"BRONX",10455,"07","11",1
2026850128,"BRONX",10455,"08","11",1
2026860011,"BRONX",10455,"06","11",1
2026860011,"BRONX",10455,"07","11",1
2026860014,"BRONX",10455,"05","11",1
2026870001,"BRONX",10455,"04","11",1
2026870006,"BRONX",10455,"04","11",1
2026870016,"BRONX",10455,"08","11",1
2026870016,"BRONX",10455,"09","11",1
2026870021,"BRONX",10455,"07","11",2
2026870116,"BRONX",10455,"11","11",1
2026880054,"BRONX",10459,"05","11",1
2026880054,"BRONX",10459,"06","11",1
2026880076,"BRONX",10455,"03","11",1
2026900063,"BRONX",10459,"08","11",1
2026900100,"BRONX",10459,"12","11",1
2026910067,"BRONX",10459,"01","11",1
2026910112,"BRONX",10459,"12","11",1
2026920043,"BRONX",10459,"10","11",1
2026920073,"BRONX",10459,"05","11",1
2026940052,"BRONX",10459,"07","11",1
2026940150,"BRONX",10459,"08","11",1
2026960075,"BRONX",10459,"09","11",1
2026970015,"BRONX",10459,"05","11",1
2027000014,"BRONX",10459,"04","11",1
2027000053,"BRONX",10459,"10","11",1
2027010049,"BRONX",10455,"04","11",2
2027030018,"BRONX",10459,"02","11",2
2027030018,"BRONX",10459,"04","11",1
2027030018,"BRONX",10459,"10","11",1
2027030050,"BRONX",10459,"05","11",1
2027050007,"BRONX",10459,"07","11",1
2027050038,"BRONX",10459,"09","11",1
2027050050,"BRONX",10459,"07","11",1
2027070022,"BRONX",10455,"06","11",1
2027070022,"BRONX",10455,"10","11",1
2027070022,"BRONX",10455,"11","11",1
2027070026,"BRONX",10455,"06","11",1
2027110005,"BRONX",10459,"08","11",1
2027110005,"BRONX",10459,"12","11",2
2027110008,"BRONX",10459,"07","11",1
2027110008,"BRONX",10459,"08","11",1
2027110008,"BRONX",10459,"09","11",1
2027120023,"BRONX",10459,"12","11",1
2027130002,"BRONX",10459,"11","11",1
2027150049,"BRONX",10459,"04","11",1
2027180048,"BRONX",10459,"09","11",1
2027190038,"BRONX",10459,"10","11",1
2027200080,"BRONX",10455,"04","11",1
2027200080,"BRONX",10455,"05","11",1
2027200080,"BRONX",10455,"09","11",1
2027230001,"BRONX",10459,"10","11",1
2027240163,"BRONX",10459,"04","11",1
2027270017,"BRONX",10459,"03","11",1
2027270039,"BRONX",10459,"12","11",1
2027270058,"BRONX",10459,"05","11",1
2027270107,"BRONX",10459,"03","11",1
2027320051,"BRONX",10459,"12","11",1
2027350005,"BRONX",10459,"03","11",1
2027350005,"BRONX",10459,"04","11",1
2027350011,"BRONX",10459,"05","11",1
2027350014,"BRONX",10459,"03","11",1
2027350044,"BRONX",10459,"01","11",1
2027400039,"BRONX",10474,"01","11",1
2027400074,"BRONX",10474,"03","11",1
2027400100,"BRONX",10474,"10","11",1
2027420030,"BRONX",10459,"01","11",1
2027427501,"BRONX",10459,"04","11",1
2027427501,"BRONX",10459,"12","11",2
2027430011,"BRONX",10459,"01","11",1
2027430011,"BRONX",10459,"07","11",1
2027430055,"BRONX",10459,"09","11",1
2027480019,"BRONX",10459,"06","11",1
2027487501,"BRONX",10459,"08","11",1
2027490001,"BRONX",10459,"09","11",1
2027490055,"BRONX",10459,"07","11",1
2027490055,"BRONX",10459,"08","11",1
2027497501,"BRONX",10459,"09","11",1
2027497501,"BRONX",10459,"11","11",1
2027510022,"BRONX",10459,"02","11",1
2027510022,"BRONX",10459,"06","11",1
2027510022,"BRONX",10459,"09","11",1
2027520005,"BRONX",10459,"05","11",1
2027520014,"BRONX",10459,"06","11",1
2027520017,"BRONX",10459,"05","11",1
2027540061,"BRONX",10459,"09","11",1
2027560048,"BRONX",10459,"12","11",1
2027570024,"BRONX",10459,"11","11",1
2027570050,"BRONX",10459,"05","11",1
2027580010,"BRONX",10459,"09","11",1
2027610060,"BRONX",10474,"02","11",1
2027610074,"BRONX",10474,"11","11",1
2027620123,"BRONX",10474,"02","11",1
2027620123,"BRONX",10474,"04","11",1
2027620181,"BRONX",10474,"03","11",1
2027630185,"BRONX",10474,"09","11",2
2027630248,"BRONX",10474,"06","11",1
2027630275,"BRONX",10474,"06","11",1
2027630275,"BRONX",10474,"10","11",2
2027650079,"BRONX",10474,"11","11",1
2027650079,"BRONX",10474,"12","11",2
2027650298,"BRONX",10474,"06","11",1
2027660015,"BRONX",10474,"01","11",1
2027660015,"BRONX",10474,"12","11",2
2027680297,"BRONX",10474,"09","11",1
2027680297,"BRONX",10474,"10","11",1
2027690097,"BRONX",10474,"12","11",1
2027740172,"BRONX",10474,"08","11",1
2027740172,"BRONX",10474,"12","11",1
2027820098,"BRONX",10456,"12","11",1
2027820175,"BRONX",10456,"08","11",1
2027820175,"BRONX",10456,"12","11",1
2027830083,"BRONX",10456,"09","11",1
2027840040,"BRONX",10457,"02","11",1
2027850073,"BRONX",10456,"09","11",1
2027900049,"BRONX",10457,"03","11",1
2027900057,"BRONX",10457,"04","11",1
2027920014,"BRONX",10457,"03","11",1
2027920014,"BRONX",10457,"10","11",1
2027920014,"BRONX",10457,"11","11",1
2027920057,"BRONX",10457,"12","11",1
2027920058,"BRONX",10457,"07","11",1
2027940039,"BRONX",10457,"11","11",1
2027950030,"BRONX",10457,"04","11",1
2027950030,"BRONX",10457,"05","11",1
2027950032,"BRONX",10457,"06","11",1
2027950034,"BRONX",10457,"07","11",1
2027950042,"BRONX",10457,"09","11",1
2027950042,"BRONX",10457,"10","11",3
2027960013,"BRONX",10457,"03","11",1
2027960013,"BRONX",10457,"05","11",1
2027960023,"BRONX",10457,"05","11",1
2027960046,"BRONX",10457,"07","11",2
2027970007,"BRONX",10457,"07","11",1
2027970037,"BRONX",10457,"02","11",1
2027970037,"BRONX",10457,"12","11",1
2027980024,"BRONX",10457,"07","11",1
2027980042,"BRONX",10457,"08","11",1
2027980050,"BRONX",10457,"07","11",1
2027980050,"BRONX",10457,"08","11",1
2027980050,"BRONX",10457,"09","11",1
2027990020,"BRONX",10457,"12","11",1
2027990023,"BRONX",10457,"02","11",2
2027990045,"BRONX",10457,"12","11",1
2028000001,"BRONX",10457,"10","11",1
2028000068,"BRONX",10457,"03","11",1
2028000068,"BRONX",10457,"08","11",1
2028010001,"BRONX",10457,"05","11",1
2028010018,"BRONX",10457,"12","11",1
2028030038,"BRONX",10457,"07","11",3
2028030038,"BRONX",10457,"11","11",1
2028050031,"BRONX",10453,"02","11",1
2028050056,"BRONX",10453,"09","11",1
2028050060,"BRONX",10453,"11","11",1
2028070022,"BRONX",10453,"03","11",1
2028070022,"BRONX",10453,"05","11",1
2028070052,"BRONX",10453,"06","11",1
2028070070,"BRONX",10453,"01","11",1
2028080004,"BRONX",10453,"08","11",1
2028080032,"BRONX",10453,"03","11",1
2028080066,"BRONX",10453,"03","11",1
2028080066,"BRONX",10453,"04","11",1
2028080066,"BRONX",10453,"05","11",1
2028090001,"BRONX",10457,"01","11",1
2028100001,"BRONX",10457,"01","11",1
2028100001,"BRONX",10457,"03","11",1
2028100020,"BRONX",10457,"06","11",1
2028140001,"BRONX",10457,"07","11",1
2028140001,"BRONX",10457,"09","11",1
2028190001,"BRONX",10457,"02","11",1
2028190005,"BRONX",10457,"02","11",1
2028190005,"BRONX",10457,"06","11",1
2028190005,"BRONX",10457,"08","11",2
2028190029,"BRONX",10457,"04","11",1
2028190051,"BRONX",10457,"01","11",1
2028190051,"BRONX",10457,"07","11",1
2028190051,"BRONX",10457,"10","11",1
2028220019,"BRONX",10453,"02","11",1
2028230045,"BRONX",10457,"04","11",1
2028240051,"BRONX",10457,"02","11",1
2028240051,"BRONX",10457,"08","11",2
2028260024,"BRONX",10453,"12","11",1
2028270046,"BRONX",10453,"09","11",1
2028280011,"BRONX",10453,"06","11",2
2028290001,"BRONX",10453,"10","11",1
2028290034,"BRONX",10453,"01","11",1
2028290057,"BRONX",10453,"04","11",1
2028290063,"BRONX",10453,"09","11",1
2028310013,"BRONX",10456,"01","11",1
2028310040,"BRONX",10456,"12","11",2
2028310048,"BRONX",10456,"03","11",1
2028320008,"BRONX",10456,"11","11",1
2028320030,"BRONX",10457,"10","11",1
2028330014,"BRONX",10452,"12","11",1
2028340001,"BRONX",10452,"11","11",1
2028360012,"BRONX",10452,"02","11",1
2028390068,"BRONX",10452,"10","11",1
2028390075,"BRONX",10452,"02","11",1
2028410055,"BRONX",10452,"03","11",1
2028410070,"BRONX",10452,"04","11",2
2028410070,"BRONX",10452,"09","11",1
2028440065,"BRONX",10452,"02","11",1
2028480024,"BRONX",10453,"10","11",1
2028490070,"BRONX",10453,"02","11",2
2028490070,"BRONX",10453,"07","11",1
2028500067,"BRONX",10453,"07","11",1
2028510014,"BRONX",10453,"02","11",1
2028510014,"BRONX",10453,"08","11",1
2028520030,"BRONX",10453,"05","11",1
2028520032,"BRONX",10453,"11","11",1
2028550020,"BRONX",10452,"03","11",1
2028570028,"BRONX",10452,"02","11",1
2028570028,"BRONX",10452,"12","11",1
2028610029,"BRONX",10453,"12","11",1
2028610052,"BRONX",10453,"10","11",1
2028640073,"BRONX",10452,"02","11",1
2028650049,"BRONX",10452,"12","11",1
2028650110,"BRONX",10452,"08","11",1
2028660015,"BRONX",10453,"09","11",1
2028670103,"BRONX",10453,"06","11",1
2028690087,"BRONX",10453,"04","11",1
2028690087,"BRONX",10453,"05","11",2
2028690110,"BRONX",10453,"05","11",2
2028690110,"BRONX",10453,"09","11",2
2028690148,"BRONX",10453,"05","11",1
2028700040,"BRONX",10453,"09","11",1
2028700045,"BRONX",10453,"07","11",1
2028720177,"BRONX",10452,"02","11",1
2028720207,"BRONX",10452,"05","11",1
2028720216,"BRONX",10452,"12","11",1
2028720312,"BRONX",10452,"04","11",1
2028720312,"BRONX",10452,"09","11",1
2028720312,"BRONX",10452,"12","11",1
2028730021,"BRONX",10452,"04","11",1
2028730021,"BRONX",10452,"06","11",1
2028730058,"BRONX",10452,"08","11",1
2028730058,"BRONX",10452,"09","11",1
2028760028,"BRONX",10453,"07","11",1
2028760087,"BRONX",10453,"07","11",1
2028770413,"BRONX",10453,"09","11",1
2028770516,"BRONX",10453,"05","11",1
2028790107,"BRONX",10453,"04","11",1
2028790170,"BRONX",10453,"01","11",1
2028790170,"BRONX",10453,"03","11",1
2028790282,"BRONX",10453,"06","11",1
2028790285,"BRONX",10453,"05","11",1
2028800029,"BRONX",10453,"01","11",1
2028800102,"BRONX",10453,"04","11",1
2028800115,"BRONX",10453,"09","11",1
2028810001,"BRONX",10453,"01","11",2
2028820229,"BRONX",10453,"07","11",1
2028820229,"BRONX",10453,"09","11",1
2028870160,"BRONX",10456,"10","11",1
2028890008,"BRONX",10457,"04","11",2
2028890008,"BRONX",10457,"07","11",1
2028890008,"BRONX",10457,"08","11",1
2028890015,"BRONX",10457,"02","11",2
2028890015,"BRONX",10457,"03","11",1
2028890015,"BRONX",10457,"11","11",1
2028900011,"BRONX",10457,"06","11",1
2028900011,"BRONX",10457,"07","11",1
2028910006,"BRONX",10457,"04","11",1
2028910006,"BRONX",10457,"08","11",1
2028910006,"BRONX",10457,"09","11",1
2028920041,"BRONX",10457,"10","11",1
2028920045,"BRONX",10457,"12","11",1
2028940001,"BRONX",10456,"05","11",2
2028950001,"BRONX",10456,"05","11",1
2028970052,"BRONX",10457,"03","11",1
2028990044,"BRONX",10457,"10","11",1
2029000027,"BRONX",10457,"08","11",1
2029010001,"BRONX",10456,"08","11",1
2029040016,"BRONX",10457,"05","11",2
2029040016,"BRONX",10457,"06","11",1
2029040041,"BRONX",10457,"02","11",1
2029040041,"BRONX",10457,"03","11",1
2029040041,"BRONX",10457,"05","11",1
2029130043,"BRONX",10457,"01","11",1
2029240004,"BRONX",10457,"07","11",1
2029250029,"BRONX",10456,"12","11",1
2029250090,"BRONX",10456,"05","11",1
2029260008,"BRONX",10456,"06","11",1
