"BBL","Borough","Zip","Month","Year","count","Neighborhood"
3018720012,"BROOKLYN",11205,"05","2016",1,"NORTHWEST BROOKLYN"
3018830029,"BROOKLYN",11205,"03","2016",1,"NORTHWEST BROOKLYN"
3018840010,"BROOKLYN",11205,"03","2016",1,"NORTHWEST BROOKLYN"
3018860003,"BROOKLYN",11205,"01","2016",1,"NORTHWEST BROOKLYN"
3018870033,"BROOKLYN",11205,"05","2016",1,"NORTHWEST BROOKLYN"
3018870082,"BROOKLYN",11205,"03","2016",1,"NORTHWEST BROOKLYN"
3018870082,"BROOKLYN",11205,"12","2016",1,"NORTHWEST BROOKLYN"
3018870101,"BROOKLYN",11205,"09","2016",1,"NORTHWEST BROOKLYN"
3018880032,"BROOKLYN",11205,"10","2016",1,"NORTHWEST BROOKLYN"
3018910017,"BROOKLYN",11205,"04","2016",1,"NORTHWEST BROOKLYN"
3018960004,"BROOKLYN",11205,"05","2016",1,"NORTHWEST BROOKLYN"
3018960067,"BROOKLYN",11205,"05","2016",1,"NORTHWEST BROOKLYN"
3018960073,"BROOKLYN",11205,"05","2016",1,"NORTHWEST BROOKLYN"
3018970006,"BROOKLYN",11205,"04","2016",1,"NORTHWEST BROOKLYN"
3018970006,"BROOKLYN",11205,"05","2016",1,"NORTHWEST BROOKLYN"
3018970006,"BROOKLYN",11205,"06","2016",1,"NORTHWEST BROOKLYN"
3018970007,"BROOKLYN",11205,"05","2016",1,"NORTHWEST BROOKLYN"
3018970022,"BROOKLYN",11205,"01","2016",1,"NORTHWEST BROOKLYN"
3018970023,"BROOKLYN",11205,"01","2016",1,"NORTHWEST BROOKLYN"
3019010007,"BROOKLYN",11205,"06","2016",1,"NORTHWEST BROOKLYN"
3019010007,"BROOKLYN",11205,"07","2016",1,"NORTHWEST BROOKLYN"
3019030012,"BROOKLYN",11205,"07","2016",1,"NORTHWEST BROOKLYN"
3019030044,"BROOKLYN",11205,"03","2016",1,"NORTHWEST BROOKLYN"
3019030044,"BROOKLYN",11205,"09","2016",1,"NORTHWEST BROOKLYN"
3019040017,"BROOKLYN",11205,"07","2016",1,"NORTHWEST BROOKLYN"
3019090001,"BROOKLYN",11205,"07","2016",1,"NORTHWEST BROOKLYN"
3019110001,"BROOKLYN",11205,"01","2016",1,"NORTHWEST BROOKLYN"
3019110001,"BROOKLYN",11205,"09","2016",3,"NORTHWEST BROOKLYN"
3019110001,"BROOKLYN",11205,"10","2016",2,"NORTHWEST BROOKLYN"
3019130023,"BROOKLYN",11205,"06","2016",1,"NORTHWEST BROOKLYN"
3019240006,"BROOKLYN",11205,"10","2016",1,"NORTHWEST BROOKLYN"
3019240006,"BROOKLYN",11205,"11","2016",1,"NORTHWEST BROOKLYN"
3019240008,"BROOKLYN",11205,"05","2016",1,"NORTHWEST BROOKLYN"
3019240055,"BROOKLYN",11205,"01","2016",1,"NORTHWEST BROOKLYN"
3019250027,"BROOKLYN",11205,"05","2016",3,"NORTHWEST BROOKLYN"
3019250029,"BROOKLYN",11205,"05","2016",1,"NORTHWEST BROOKLYN"
3019260061,"BROOKLYN",11205,"08","2016",1,"NORTHWEST BROOKLYN"
3019260071,"BROOKLYN",11205,"05","2016",1,"NORTHWEST BROOKLYN"
3019260071,"BROOKLYN",11205,"07","2016",1,"NORTHWEST BROOKLYN"
3019267503,"BROOKLYN",11205,"06","2016",1,"NORTHWEST BROOKLYN"
3019270047,"BROOKLYN",11205,"01","2016",1,"NORTHWEST BROOKLYN"
3019270060,"BROOKLYN",11205,"05","2016",2,"NORTHWEST BROOKLYN"
3019277501,"BROOKLYN",11205,"05","2016",1,"NORTHWEST BROOKLYN"
3019280042,"BROOKLYN",11205,"07","2016",1,"NORTHWEST BROOKLYN"
3019290035,"BROOKLYN",11205,"10","2016",1,"NORTHWEST BROOKLYN"
3019310014,"BROOKLYN",11205,"11","2016",1,"NORTHWEST BROOKLYN"
3019320031,"BROOKLYN",11205,"05","2016",1,"NORTHWEST BROOKLYN"
3019410035,"BROOKLYN",11205,"09","2016",1,"NORTHWEST BROOKLYN"
3019410036,"BROOKLYN",11205,"10","2016",1,"NORTHWEST BROOKLYN"
3019410036,"BROOKLYN",11205,"11","2016",1,"NORTHWEST BROOKLYN"
3019410041,"BROOKLYN",11205,"07","2016",1,"NORTHWEST BROOKLYN"
3019410041,"BROOKLYN",11205,"10","2016",1,"NORTHWEST BROOKLYN"
3019410041,"BROOKLYN",11205,"11","2016",1,"NORTHWEST BROOKLYN"
3019410045,"BROOKLYN",11205,"10","2016",1,"NORTHWEST BROOKLYN"
3019410046,"BROOKLYN",11205,"07","2016",1,"NORTHWEST BROOKLYN"
3019410046,"BROOKLYN",11205,"08","2016",1,"NORTHWEST BROOKLYN"
3019420012,"BROOKLYN",11205,"05","2016",1,"NORTHWEST BROOKLYN"
3019420046,"BROOKLYN",11205,"09","2016",1,"NORTHWEST BROOKLYN"
3019500025,"BROOKLYN",11205,"09","2016",1,"NORTHWEST BROOKLYN"
3020017501,"BROOKLYN",11217,"02","2016",1,"NORTHWEST BROOKLYN"
3020020001,"BROOKLYN",11217,"04","2016",1,"NORTHWEST BROOKLYN"
3020030008,"BROOKLYN",11217,"06","2016",1,"NORTHWEST BROOKLYN"
3020030019,"BROOKLYN",11217,"09","2016",1,"NORTHWEST BROOKLYN"
3020030046,"BROOKLYN",11217,"07","2016",1,"NORTHWEST BROOKLYN"
3020030047,"BROOKLYN",11217,"12","2016",1,"NORTHWEST BROOKLYN"
3020040032,"BROOKLYN",11217,"01","2016",1,"NORTHWEST BROOKLYN"
3020040032,"BROOKLYN",11217,"02","2016",1,"NORTHWEST BROOKLYN"
3020040032,"BROOKLYN",11217,"09","2016",1,"NORTHWEST BROOKLYN"
3020040042,"BROOKLYN",11217,"03","2016",1,"NORTHWEST BROOKLYN"
3020040046,"BROOKLYN",11217,"05","2016",1,"NORTHWEST BROOKLYN"
3020050102,"BROOKLYN",11217,"07","2016",1,"NORTHWEST BROOKLYN"
3020290049,"BROOKLYN",11205,"01","2016",1,"NORTHWEST BROOKLYN"
3020300056,"BROOKLYN",11205,"11","2016",1,"NORTHWEST BROOKLYN"
3020310053,"BROOKLYN",11205,"08","2016",1,"NORTHWEST BROOKLYN"
3020320050,"BROOKLYN",11205,"03","2016",1,"NORTHWEST BROOKLYN"
3020440011,"BROOKLYN",11205,"08","2016",1,"NORTHWEST BROOKLYN"
3020440011,"BROOKLYN",11205,"11","2016",1,"NORTHWEST BROOKLYN"
3020440012,"BROOKLYN",11205,"08","2016",1,"NORTHWEST BROOKLYN"
3020440012,"BROOKLYN",11205,"10","2016",1,"NORTHWEST BROOKLYN"
3020440012,"BROOKLYN",11205,"11","2016",2,"NORTHWEST BROOKLYN"
3020440012,"BROOKLYN",11205,"12","2016",1,"NORTHWEST BROOKLYN"
3020440013,"BROOKLYN",11205,"08","2016",1,"NORTHWEST BROOKLYN"
3020440013,"BROOKLYN",11205,"10","2016",1,"NORTHWEST BROOKLYN"
3020440013,"BROOKLYN",11205,"11","2016",1,"NORTHWEST BROOKLYN"
3020450001,"BROOKLYN",11205,"05","2016",1,"NORTHWEST BROOKLYN"
3020450028,"BROOKLYN",11205,"04","2016",1,"NORTHWEST BROOKLYN"
3020450031,"BROOKLYN",11205,"05","2016",1,"NORTHWEST BROOKLYN"
3020610050,"BROOKLYN",11201,"04","2016",1,"NORTHWEST BROOKLYN"
3020740030,"BROOKLYN",11205,"07","2016",1,"NORTHWEST BROOKLYN"
3020850001,"BROOKLYN",11201,"09","2016",1,"NORTHWEST BROOKLYN"
3020850001,"BROOKLYN",11201,"10","2016",2,"NORTHWEST BROOKLYN"
3020850001,"BROOKLYN",11201,"11","2016",1,"NORTHWEST BROOKLYN"
3020900035,"BROOKLYN",11205,"04","2016",1,"NORTHWEST BROOKLYN"
3020957501,"BROOKLYN",11217,"06","2016",1,"NORTHWEST BROOKLYN"
3020980013,"BROOKLYN",11217,"08","2016",1,"NORTHWEST BROOKLYN"
3020980075,"BROOKLYN",11217,"09","2016",1,"NORTHWEST BROOKLYN"
3020980093,"BROOKLYN",11217,"05","2016",1,"NORTHWEST BROOKLYN"
3020990007,"BROOKLYN",11217,"09","2016",2,"NORTHWEST BROOKLYN"
3020990059,"BROOKLYN",11217,"01","2016",1,"NORTHWEST BROOKLYN"
3020990088,"BROOKLYN",11217,"10","2016",1,"NORTHWEST BROOKLYN"
3021000001,"BROOKLYN",11217,"07","2016",2,"NORTHWEST BROOKLYN"
3021000002,"BROOKLYN",11217,"12","2016",1,"NORTHWEST BROOKLYN"
3021000055,"BROOKLYN",11217,"09","2016",2,"NORTHWEST BROOKLYN"
3021000056,"BROOKLYN",11217,"09","2016",1,"NORTHWEST BROOKLYN"
3021000056,"BROOKLYN",11217,"10","2016",1,"NORTHWEST BROOKLYN"
3021000076,"BROOKLYN",11217,"06","2016",1,"NORTHWEST BROOKLYN"
3021020024,"BROOKLYN",11205,"08","2016",1,"NORTHWEST BROOKLYN"
3021060029,"BROOKLYN",11217,"10","2016",1,"NORTHWEST BROOKLYN"
3021120044,"BROOKLYN",11217,"11","2016",1,"NORTHWEST BROOKLYN"
3021120053,"BROOKLYN",11217,"02","2016",1,"NORTHWEST BROOKLYN"
3021120053,"BROOKLYN",11217,"07","2016",2,"NORTHWEST BROOKLYN"
3021120053,"BROOKLYN",11217,"08","2016",1,"NORTHWEST BROOKLYN"
3021130007,"BROOKLYN",11217,"07","2016",1,"NORTHWEST BROOKLYN"
3021130008,"BROOKLYN",11217,"04","2016",1,"NORTHWEST BROOKLYN"
3021130008,"BROOKLYN",11217,"10","2016",1,"NORTHWEST BROOKLYN"
3021130012,"BROOKLYN",11217,"06","2016",1,"NORTHWEST BROOKLYN"
3021130012,"BROOKLYN",11217,"07","2016",1,"NORTHWEST BROOKLYN"
3021130012,"BROOKLYN",11217,"09","2016",1,"NORTHWEST BROOKLYN"
3021130012,"BROOKLYN",11217,"10","2016",1,"NORTHWEST BROOKLYN"
3021130012,"BROOKLYN",11217,"11","2016",1,"NORTHWEST BROOKLYN"
3021140033,"BROOKLYN",11217,"08","2016",1,"NORTHWEST BROOKLYN"
3021170009,"BROOKLYN",11217,"05","2016",1,"NORTHWEST BROOKLYN"
3021170009,"BROOKLYN",11217,"06","2016",1,"NORTHWEST BROOKLYN"
3021170009,"BROOKLYN",11217,"07","2016",1,"NORTHWEST BROOKLYN"
3021170011,"BROOKLYN",11217,"05","2016",1,"NORTHWEST BROOKLYN"
3021170011,"BROOKLYN",11217,"06","2016",2,"NORTHWEST BROOKLYN"
3021170011,"BROOKLYN",11217,"07","2016",1,"NORTHWEST BROOKLYN"
3021170042,"BROOKLYN",11217,"01","2016",1,"NORTHWEST BROOKLYN"
3021180048,"BROOKLYN",11217,"08","2016",1,"NORTHWEST BROOKLYN"
3022627506,"BROOKLYN",11205,"10","2016",1,"NORTHWEST BROOKLYN"
3000010050,"BROOKLYN",11201,"10","2017",1,"NORTHWEST BROOKLYN"
3000300023,"BROOKLYN",11201,"05","2017",1,"NORTHWEST BROOKLYN"
3000350012,"BROOKLYN",11201,"01","2017",1,"NORTHWEST BROOKLYN"
3000420024,"BROOKLYN",11201,"07","2017",1,"NORTHWEST BROOKLYN"
3000420035,"BROOKLYN",11201,"07","2017",1,"NORTHWEST BROOKLYN"
3000420035,"BROOKLYN",11201,"09","2017",1,"NORTHWEST BROOKLYN"
3000440024,"BROOKLYN",11201,"08","2017",1,"NORTHWEST BROOKLYN"
3000440027,"BROOKLYN",11201,"08","2017",1,"NORTHWEST BROOKLYN"
3000537501,"BROOKLYN",11201,"05","2017",1,"NORTHWEST BROOKLYN"
3000710001,"BROOKLYN",11201,"03","2017",1,"NORTHWEST BROOKLYN"
3000710001,"BROOKLYN",11201,"06","2017",2,"NORTHWEST BROOKLYN"
3000710001,"BROOKLYN",11201,"09","2017",2,"NORTHWEST BROOKLYN"
3001280001,"BROOKLYN",11201,"02","2017",1,"NORTHWEST BROOKLYN"
3001337501,"BROOKLYN",11201,"10","2017",1,"NORTHWEST BROOKLYN"
3001400106,"BROOKLYN",11201,"01","2017",1,"NORTHWEST BROOKLYN"
3001407503,"BROOKLYN",11201,"12","2017",1,"NORTHWEST BROOKLYN"
3001460015,"BROOKLYN",11201,"09","2017",1,"NORTHWEST BROOKLYN"
3001470036,"BROOKLYN",11201,"06","2017",1,"NORTHWEST BROOKLYN"
3001490026,"BROOKLYN",11201,"09","2017",1,"NORTHWEST BROOKLYN"
3001497501,"BROOKLYN",11201,"12","2017",1,"NORTHWEST BROOKLYN"
3001560013,"BROOKLYN",11201,"06","2017",1,"NORTHWEST BROOKLYN"
3001640036,"BROOKLYN",11201,"01","2017",1,"NORTHWEST BROOKLYN"
3001640041,"BROOKLYN",11201,"11","2017",1,"NORTHWEST BROOKLYN"
3001640041,"BROOKLYN",11201,"12","2017",1,"NORTHWEST BROOKLYN"
3001660032,"BROOKLYN",11217,"06","2017",1,"NORTHWEST BROOKLYN"
3001660032,"BROOKLYN",11217,"07","2017",1,"NORTHWEST BROOKLYN"
3001660032,"BROOKLYN",11217,"11","2017",1,"NORTHWEST BROOKLYN"
3001660032,"BROOKLYN",11217,"12","2017",1,"NORTHWEST BROOKLYN"
3001670013,"BROOKLYN",11217,"03","2017",1,"NORTHWEST BROOKLYN"
3001670013,"BROOKLYN",11217,"06","2017",1,"NORTHWEST BROOKLYN"
3001670013,"BROOKLYN",11217,"12","2017",1,"NORTHWEST BROOKLYN"
3001730032,"BROOKLYN",11217,"02","2017",3,"NORTHWEST BROOKLYN"
3001730032,"BROOKLYN",11217,"03","2017",6,"NORTHWEST BROOKLYN"
3001730036,"BROOKLYN",11217,"03","2017",1,"NORTHWEST BROOKLYN"
3001770016,"BROOKLYN",11217,"06","2017",1,"NORTHWEST BROOKLYN"
3001800007,"BROOKLYN",11217,"04","2017",1,"NORTHWEST BROOKLYN"
3001810039,"BROOKLYN",11201,"12","2017",1,"NORTHWEST BROOKLYN"
3001820007,"BROOKLYN",11201,"10","2017",1,"NORTHWEST BROOKLYN"
3001820057,"BROOKLYN",11201,"01","2017",1,"NORTHWEST BROOKLYN"
3001850019,"BROOKLYN",11217,"02","2017",1,"NORTHWEST BROOKLYN"
3001850019,"BROOKLYN",11217,"05","2017",3,"NORTHWEST BROOKLYN"
3001850019,"BROOKLYN",11217,"08","2017",1,"NORTHWEST BROOKLYN"
3001850048,"BROOKLYN",11217,"04","2017",1,"NORTHWEST BROOKLYN"
3001860061,"BROOKLYN",11217,"07","2017",1,"NORTHWEST BROOKLYN"
3001880042,"BROOKLYN",11217,"07","2017",1,"NORTHWEST BROOKLYN"
3001930050,"BROOKLYN",11201,"07","2017",1,"NORTHWEST BROOKLYN"
3001940032,"BROOKLYN",11201,"07","2017",1,"NORTHWEST BROOKLYN"
3001950051,"BROOKLYN",11217,"04","2017",1,"NORTHWEST BROOKLYN"
3001950052,"BROOKLYN",11217,"03","2017",1,"NORTHWEST BROOKLYN"
3001960003,"BROOKLYN",11217,"05","2017",1,"NORTHWEST BROOKLYN"
3002020012,"BROOKLYN",11201,"02","2017",1,"NORTHWEST BROOKLYN"
3002100004,"BROOKLYN",11201,"01","2017",1,"NORTHWEST BROOKLYN"
3002100004,"BROOKLYN",11201,"07","2017",1,"NORTHWEST BROOKLYN"
3002160021,"BROOKLYN",11201,"04","2017",1,"NORTHWEST BROOKLYN"
3002200003,"BROOKLYN",11201,"04","2017",1,"NORTHWEST BROOKLYN"
3002370020,"BROOKLYN",11201,"05","2017",1,"NORTHWEST BROOKLYN"
3002390016,"BROOKLYN",11201,"10","2017",1,"NORTHWEST BROOKLYN"
3002430043,"BROOKLYN",11201,"03","2017",1,"NORTHWEST BROOKLYN"
3002480003,"BROOKLYN",11201,"04","2017",1,"NORTHWEST BROOKLYN"
3002540081,"BROOKLYN",11201,"02","2017",1,"NORTHWEST BROOKLYN"
3002540081,"BROOKLYN",11201,"04","2017",1,"NORTHWEST BROOKLYN"
3002600024,"BROOKLYN",11201,"10","2017",1,"NORTHWEST BROOKLYN"
3002620052,"BROOKLYN",11201,"01","2017",1,"NORTHWEST BROOKLYN"
3002620052,"BROOKLYN",11201,"02","2017",1,"NORTHWEST BROOKLYN"
3002660012,"BROOKLYN",11201,"03","2017",1,"NORTHWEST BROOKLYN"
3002660012,"BROOKLYN",11201,"08","2017",5,"NORTHWEST BROOKLYN"
3002660012,"BROOKLYN",11201,"09","2017",1,"NORTHWEST BROOKLYN"
3002660012,"BROOKLYN",11201,"11","2017",1,"NORTHWEST BROOKLYN"
3002667501,"BROOKLYN",11201,"03","2017",1,"NORTHWEST BROOKLYN"
3002667501,"BROOKLYN",11201,"07","2017",1,"NORTHWEST BROOKLYN"
3002667501,"BROOKLYN",11201,"08","2017",8,"NORTHWEST BROOKLYN"
3002667501,"BROOKLYN",11201,"10","2017",2,"NORTHWEST BROOKLYN"
3002690033,"BROOKLYN",11201,"08","2017",1,"NORTHWEST BROOKLYN"
3002740042,"BROOKLYN",11201,"08","2017",1,"NORTHWEST BROOKLYN"
3002780011,"BROOKLYN",11201,"12","2017",1,"NORTHWEST BROOKLYN"
3002790033,"BROOKLYN",11201,"07","2017",1,"NORTHWEST BROOKLYN"
3002790034,"BROOKLYN",11201,"09","2017",1,"NORTHWEST BROOKLYN"
3002790035,"BROOKLYN",11201,"06","2017",1,"NORTHWEST BROOKLYN"
3002790035,"BROOKLYN",11201,"09","2017",1,"NORTHWEST BROOKLYN"
3002850001,"BROOKLYN",11201,"08","2017",1,"NORTHWEST BROOKLYN"
3002850036,"BROOKLYN",11201,"08","2017",1,"NORTHWEST BROOKLYN"
3002860031,"BROOKLYN",11201,"01","2017",1,"NORTHWEST BROOKLYN"
3002860033,"BROOKLYN",11201,"01","2017",2,"NORTHWEST BROOKLYN"
3002860033,"BROOKLYN",11201,"02","2017",1,"NORTHWEST BROOKLYN"
3002860033,"BROOKLYN",11201,"04","2017",1,"NORTHWEST BROOKLYN"
3002860033,"BROOKLYN",11201,"08","2017",1,"NORTHWEST BROOKLYN"
3002910021,"BROOKLYN",11201,"05","2017",1,"NORTHWEST BROOKLYN"
3002910031,"BROOKLYN",11201,"04","2017",1,"NORTHWEST BROOKLYN"
3002950013,"BROOKLYN",11201,"08","2017",1,"NORTHWEST BROOKLYN"
3002950014,"BROOKLYN",11201,"08","2017",2,"NORTHWEST BROOKLYN"
3003020041,"BROOKLYN",11201,"03","2017",2,"NORTHWEST BROOKLYN"
3003020041,"BROOKLYN",11201,"07","2017",1,"NORTHWEST BROOKLYN"
3003050029,"BROOKLYN",11201,"05","2017",1,"NORTHWEST BROOKLYN"
3003057501,"BROOKLYN",11201,"08","2017",1,"NORTHWEST BROOKLYN"
3003090001,"BROOKLYN",11201,"05","2017",2,"NORTHWEST BROOKLYN"
3003210018,"BROOKLYN",11231,"03","2017",1,"NORTHWEST BROOKLYN"
3003380001,"BROOKLYN",11231,"07","2017",2,"NORTHWEST BROOKLYN"
3003430038,"BROOKLYN",11231,"10","2017",1,"NORTHWEST BROOKLYN"
3003477501,"BROOKLYN",11231,"09","2017",1,"NORTHWEST BROOKLYN"
3003590015,"BROOKLYN",11231,"09","2017",1,"NORTHWEST BROOKLYN"
3003610015,"BROOKLYN",11231,"08","2017",1,"NORTHWEST BROOKLYN"
3003630017,"BROOKLYN",11231,"09","2017",2,"NORTHWEST BROOKLYN"
3003630051,"BROOKLYN",11231,"04","2017",1,"NORTHWEST BROOKLYN"
3003660049,"BROOKLYN",11231,"02","2017",1,"NORTHWEST BROOKLYN"
3003870035,"BROOKLYN",11217,"07","2017",3,"NORTHWEST BROOKLYN"
3003920001,"BROOKLYN",11217,"06","2017",1,"NORTHWEST BROOKLYN"
3004090013,"BROOKLYN",11231,"04","2017",1,"NORTHWEST BROOKLYN"
3004150016,"BROOKLYN",11231,"06","2017",1,"NORTHWEST BROOKLYN"
3004200058,"BROOKLYN",11217,"07","2017",1,"NORTHWEST BROOKLYN"
3004210010,"BROOKLYN",11231,"11","2017",1,"NORTHWEST BROOKLYN"
3004270015,"BROOKLYN",11217,"01","2017",1,"NORTHWEST BROOKLYN"
3004270015,"BROOKLYN",11217,"07","2017",1,"NORTHWEST BROOKLYN"
3004270021,"BROOKLYN",11217,"01","2017",1,"NORTHWEST BROOKLYN"
3004270021,"BROOKLYN",11217,"07","2017",3,"NORTHWEST BROOKLYN"
3004270052,"BROOKLYN",11217,"09","2017",1,"NORTHWEST BROOKLYN"
3004290031,"BROOKLYN",11231,"01","2017",1,"NORTHWEST BROOKLYN"
3004340056,"BROOKLYN",11215,"05","2017",1,"NORTHWEST BROOKLYN"
3004340056,"BROOKLYN",11215,"07","2017",1,"NORTHWEST BROOKLYN"
3004340056,"BROOKLYN",11215,"08","2017",1,"NORTHWEST BROOKLYN"
3004340057,"BROOKLYN",11215,"06","2017",3,"NORTHWEST BROOKLYN"
3004350041,"BROOKLYN",11231,"05","2017",1,"NORTHWEST BROOKLYN"
3004360019,"BROOKLYN",11231,"10","2017",1,"NORTHWEST BROOKLYN"
3004360020,"BROOKLYN",11231,"12","2017",1,"NORTHWEST BROOKLYN"
3004360024,"BROOKLYN",11231,"07","2017",1,"NORTHWEST BROOKLYN"
3004370030,"BROOKLYN",11231,"02","2017",1,"NORTHWEST BROOKLYN"
3004370050,"BROOKLYN",11231,"08","2017",1,"NORTHWEST BROOKLYN"
3004410034,"BROOKLYN",11215,"03","2017",1,"NORTHWEST BROOKLYN"
3004410034,"BROOKLYN",11215,"05","2017",1,"NORTHWEST BROOKLYN"
3004490050,"BROOKLYN",11231,"08","2017",1,"NORTHWEST BROOKLYN"
3004600056,"BROOKLYN",11231,"08","2017",1,"NORTHWEST BROOKLYN"
3004640001,"BROOKLYN",11231,"10","2017",1,"NORTHWEST BROOKLYN"
3005290036,"BROOKLYN",11231,"02","2017",1,"NORTHWEST BROOKLYN"
3005360001,"BROOKLYN",11231,"07","2017",1,"NORTHWEST BROOKLYN"
3005360001,"BROOKLYN",11231,"12","2017",1,"NORTHWEST BROOKLYN"
3005650001,"BROOKLYN",11231,"10","2017",1,"NORTHWEST BROOKLYN"
3005760042,"BROOKLYN",11231,"10","2017",1,"NORTHWEST BROOKLYN"
3005770023,"BROOKLYN",11231,"05","2017",1,"NORTHWEST BROOKLYN"
3005870029,"BROOKLYN",11231,"07","2017",1,"NORTHWEST BROOKLYN"
3006280042,"BROOKLYN",11215,"08","2017",1,"NORTHWEST BROOKLYN"
3006300018,"BROOKLYN",11215,"11","2017",1,"NORTHWEST BROOKLYN"
3006300048,"BROOKLYN",11215,"07","2017",1,"NORTHWEST BROOKLYN"
3006310038,"BROOKLYN",11215,"01","2017",1,"NORTHWEST BROOKLYN"
3006310038,"BROOKLYN",11215,"06","2017",1,"NORTHWEST BROOKLYN"
3008680012,"BROOKLYN",11215,"03","2017",1,"NORTHWEST BROOKLYN"
3008700002,"BROOKLYN",11215,"03","2017",1,"NORTHWEST BROOKLYN"
3008700002,"BROOKLYN",11215,"05","2017",1,"NORTHWEST BROOKLYN"
3008700009,"BROOKLYN",11215,"08","2017",1,"NORTHWEST BROOKLYN"
3008700013,"BROOKLYN",11215,"04","2017",1,"NORTHWEST BROOKLYN"
3008700062,"BROOKLYN",11215,"04","2017",1,"NORTHWEST BROOKLYN"
3008700062,"BROOKLYN",11215,"05","2017",2,"NORTHWEST BROOKLYN"
3008700068,"BROOKLYN",11215,"11","2017",1,"NORTHWEST BROOKLYN"
3008750043,"BROOKLYN",11215,"06","2017",1,"NORTHWEST BROOKLYN"
3008750045,"BROOKLYN",11215,"04","2017",1,"NORTHWEST BROOKLYN"
3008750045,"BROOKLYN",11215,"06","2017",2,"NORTHWEST BROOKLYN"
3008750045,"BROOKLYN",11215,"07","2017",1,"NORTHWEST BROOKLYN"
3008750045,"BROOKLYN",11215,"10","2017",1,"NORTHWEST BROOKLYN"
3008750058,"BROOKLYN",11215,"07","2017",1,"NORTHWEST BROOKLYN"
3008750061,"BROOKLYN",11215,"06","2017",1,"NORTHWEST BROOKLYN"
3008750071,"BROOKLYN",11215,"10","2017",1,"NORTHWEST BROOKLYN"
3008767503,"BROOKLYN",11215,"08","2017",1,"NORTHWEST BROOKLYN"
3008767505,"BROOKLYN",11215,"06","2017",2,"NORTHWEST BROOKLYN"
3008790048,"BROOKLYN",11215,"04","2017",1,"NORTHWEST BROOKLYN"
3008850001,"BROOKLYN",11215,"04","2017",1,"NORTHWEST BROOKLYN"
3008850048,"BROOKLYN",11215,"11","2017",1,"NORTHWEST BROOKLYN"
3008850072,"BROOKLYN",11215,"03","2017",1,"NORTHWEST BROOKLYN"
3008910017,"BROOKLYN",11215,"03","2017",1,"NORTHWEST BROOKLYN"
3008910017,"BROOKLYN",11215,"04","2017",2,"NORTHWEST BROOKLYN"
3008910018,"BROOKLYN",11215,"04","2017",1,"NORTHWEST BROOKLYN"
3008910023,"BROOKLYN",11215,"05","2017",1,"NORTHWEST BROOKLYN"
3008910026,"BROOKLYN",11215,"03","2017",1,"NORTHWEST BROOKLYN"
3008910026,"BROOKLYN",11215,"04","2017",4,"NORTHWEST BROOKLYN"
3008910026,"BROOKLYN",11215,"06","2017",1,"NORTHWEST BROOKLYN"
3008910027,"BROOKLYN",11215,"02","2017",1,"NORTHWEST BROOKLYN"
3008910027,"BROOKLYN",11215,"06","2017",1,"NORTHWEST BROOKLYN"
3008910032,"BROOKLYN",11215,"06","2017",1,"NORTHWEST BROOKLYN"
3008910032,"BROOKLYN",11215,"07","2017",1,"NORTHWEST BROOKLYN"
3008910033,"BROOKLYN",11215,"07","2017",1,"NORTHWEST BROOKLYN"
3008910074,"BROOKLYN",11215,"05","2017",1,"NORTHWEST BROOKLYN"
3008917502,"BROOKLYN",11215,"08","2017",1,"NORTHWEST BROOKLYN"
3008917502,"BROOKLYN",11215,"09","2017",1,"NORTHWEST BROOKLYN"
3008970013,"BROOKLYN",11215,"10","2017",1,"NORTHWEST BROOKLYN"
3008980031,"BROOKLYN",11215,"06","2017",1,"NORTHWEST BROOKLYN"
3008980032,"BROOKLYN",11215,"06","2017",1,"NORTHWEST BROOKLYN"
3008980033,"BROOKLYN",11215,"06","2017",1,"NORTHWEST BROOKLYN"
3008980034,"BROOKLYN",11215,"06","2017",1,"NORTHWEST BROOKLYN"
3009280036,"BROOKLYN",11217,"10","2017",1,"NORTHWEST BROOKLYN"
3009310005,"BROOKLYN",11217,"05","2017",1,"NORTHWEST BROOKLYN"
3009310010,"BROOKLYN",11217,"04","2017",1,"NORTHWEST BROOKLYN"
3009310027,"BROOKLYN",11217,"10","2017",1,"NORTHWEST BROOKLYN"
3009330047,"BROOKLYN",11217,"05","2017",1,"NORTHWEST BROOKLYN"
3009330048,"BROOKLYN",11217,"05","2017",1,"NORTHWEST BROOKLYN"
3009330069,"BROOKLYN",11217,"04","2017",2,"NORTHWEST BROOKLYN"
3009340005,"BROOKLYN",11217,"01","2017",1,"NORTHWEST BROOKLYN"
3009340005,"BROOKLYN",11217,"02","2017",1,"NORTHWEST BROOKLYN"
3009340025,"BROOKLYN",11217,"05","2017",1,"NORTHWEST BROOKLYN"
3009350013,"BROOKLYN",11217,"08","2017",1,"NORTHWEST BROOKLYN"
3009360005,"BROOKLYN",11217,"01","2017",1,"NORTHWEST BROOKLYN"
3009360005,"BROOKLYN",11217,"03","2017",1,"NORTHWEST BROOKLYN"
3009360036,"BROOKLYN",11217,"10","2017",1,"NORTHWEST BROOKLYN"
3009370076,"BROOKLYN",11217,"03","2017",1,"NORTHWEST BROOKLYN"
3009380028,"BROOKLYN",11217,"01","2017",1,"NORTHWEST BROOKLYN"
3009410060,"BROOKLYN",11217,"01","2017",1,"NORTHWEST BROOKLYN"
