"BBL","Borough","Zip","Month","Year","count","Neighborhood"
5008370073,"STATEN ISLAND",10301,"07","2011",1,"STAPLETON AND ST. GEORGE"
5008580074,"STATEN ISLAND",10304,"09","2011",1,"STAPLETON AND ST. GEORGE"
5008580074,"STATEN ISLAND",10304,"10","2011",1,"STAPLETON AND ST. GEORGE"
5008780408,"STATEN ISLAND",10301,"08","2011",1,"STAPLETON AND ST. GEORGE"
5028320068,"STATEN ISLAND",10305,"04","2011",1,"STAPLETON AND ST. GEORGE"
5028320081,"STATEN ISLAND",10305,"10","2011",1,"STAPLETON AND ST. GEORGE"
5028340064,"STATEN ISLAND",10305,"09","2011",1,"STAPLETON AND ST. GEORGE"
5028340129,"STATEN ISLAND",10305,"07","2011",1,"STAPLETON AND ST. GEORGE"
5028400282,"STATEN ISLAND",10304,"04","2011",1,"STAPLETON AND ST. GEORGE"
5028650086,"STATEN ISLAND",10305,"06","2011",1,"STAPLETON AND ST. GEORGE"
5028670266,"STATEN ISLAND",10304,"09","2011",1,"STAPLETON AND ST. GEORGE"
5028770025,"STATEN ISLAND",10304,"11","2011",1,"STAPLETON AND ST. GEORGE"
5029220001,"STATEN ISLAND",10304,"06","2011",1,"STAPLETON AND ST. GEORGE"
5029250025,"STATEN ISLAND",10304,"07","2011",1,"STAPLETON AND ST. GEORGE"
5030020042,"STATEN ISLAND",10305,"08","2011",1,"STAPLETON AND ST. GEORGE"
5030340022,"STATEN ISLAND",10305,"06","2011",1,"STAPLETON AND ST. GEORGE"
5031050001,"STATEN ISLAND",10305,"03","2011",1,"STAPLETON AND ST. GEORGE"
5031070012,"STATEN ISLAND",10305,"08","2011",1,"STAPLETON AND ST. GEORGE"
5031170016,"STATEN ISLAND",10305,"07","2011",1,"STAPLETON AND ST. GEORGE"
5031180007,"STATEN ISLAND",10305,"09","2011",1,"STAPLETON AND ST. GEORGE"
5031190056,"STATEN ISLAND",10305,"07","2011",1,"STAPLETON AND ST. GEORGE"
5031200015,"STATEN ISLAND",10305,"07","2011",1,"STAPLETON AND ST. GEORGE"
5031220150,"STATEN ISLAND",10305,"02","2011",1,"STAPLETON AND ST. GEORGE"
5031240147,"STATEN ISLAND",10305,"08","2011",1,"STAPLETON AND ST. GEORGE"
5031240147,"STATEN ISLAND",10305,"09","2011",1,"STAPLETON AND ST. GEORGE"
5031687501,"STATEN ISLAND",10304,"06","2011",1,"STAPLETON AND ST. GEORGE"
5031687501,"STATEN ISLAND",10304,"08","2011",1,"STAPLETON AND ST. GEORGE"
5031737502,"STATEN ISLAND",10304,"01","2011",1,"STAPLETON AND ST. GEORGE"
5032480064,"STATEN ISLAND",10305,"10","2011",1,"STAPLETON AND ST. GEORGE"
5032710030,"STATEN ISLAND",10305,"12","2011",1,"STAPLETON AND ST. GEORGE"
5032810001,"STATEN ISLAND",10305,"03","2011",1,"STAPLETON AND ST. GEORGE"
5032810001,"STATEN ISLAND",10305,"04","2011",1,"STAPLETON AND ST. GEORGE"
5032910015,"STATEN ISLAND",10304,"06","2011",1,"STAPLETON AND ST. GEORGE"
5032910077,"STATEN ISLAND",10304,"07","2011",1,"STAPLETON AND ST. GEORGE"
5033410010,"STATEN ISLAND",10305,"11","2011",1,"STAPLETON AND ST. GEORGE"
5033490004,"STATEN ISLAND",10305,"06","2011",1,"STAPLETON AND ST. GEORGE"
5033500019,"STATEN ISLAND",10305,"06","2011",3,"STAPLETON AND ST. GEORGE"
5033500019,"STATEN ISLAND",10305,"10","2011",1,"STAPLETON AND ST. GEORGE"
5033500055,"STATEN ISLAND",10305,"06","2011",1,"STAPLETON AND ST. GEORGE"
5033500065,"STATEN ISLAND",10305,"09","2011",1,"STAPLETON AND ST. GEORGE"
5033910029,"STATEN ISLAND",10305,"07","2011",1,"STAPLETON AND ST. GEORGE"
5033910029,"STATEN ISLAND",10305,"09","2011",1,"STAPLETON AND ST. GEORGE"
5034030019,"STATEN ISLAND",10305,"07","2011",1,"STAPLETON AND ST. GEORGE"
5034180007,"STATEN ISLAND",10305,"11","2011",1,"STAPLETON AND ST. GEORGE"
5034750032,"STATEN ISLAND",10305,"12","2011",1,"STAPLETON AND ST. GEORGE"
5034910069,"STATEN ISLAND",10305,"05","2011",1,"STAPLETON AND ST. GEORGE"
5035510116,"STATEN ISLAND",10305,"12","2011",1,"STAPLETON AND ST. GEORGE"
5037070064,"STATEN ISLAND",10305,"09","2011",1,"STAPLETON AND ST. GEORGE"
5038490016,"STATEN ISLAND",10305,"07","2011",1,"STAPLETON AND ST. GEORGE"
5000050039,"STATEN ISLAND",10301,"11","2012",1,"STAPLETON AND ST. GEORGE"
5000050057,"STATEN ISLAND",10301,"12","2012",1,"STAPLETON AND ST. GEORGE"
5000170004,"STATEN ISLAND",10301,"08","2012",1,"STAPLETON AND ST. GEORGE"
5000170029,"STATEN ISLAND",10301,"11","2012",1,"STAPLETON AND ST. GEORGE"
5000200046,"STATEN ISLAND",10301,"04","2012",1,"STAPLETON AND ST. GEORGE"
5000290003,"STATEN ISLAND",10301,"05","2012",1,"STAPLETON AND ST. GEORGE"
5000290003,"STATEN ISLAND",10301,"06","2012",1,"STAPLETON AND ST. GEORGE"
5000290003,"STATEN ISLAND",10301,"07","2012",1,"STAPLETON AND ST. GEORGE"
5000290003,"STATEN ISLAND",10301,"08","2012",1,"STAPLETON AND ST. GEORGE"
5000290003,"STATEN ISLAND",10301,"09","2012",1,"STAPLETON AND ST. GEORGE"
5000290003,"STATEN ISLAND",10301,"10","2012",1,"STAPLETON AND ST. GEORGE"
5000290003,"STATEN ISLAND",10301,"12","2012",1,"STAPLETON AND ST. GEORGE"
5000450020,"STATEN ISLAND",10301,"10","2012",1,"STAPLETON AND ST. GEORGE"
5000460034,"STATEN ISLAND",10301,"05","2012",1,"STAPLETON AND ST. GEORGE"
5000470039,"STATEN ISLAND",10301,"06","2012",1,"STAPLETON AND ST. GEORGE"
5000690111,"STATEN ISLAND",10301,"05","2012",1,"STAPLETON AND ST. GEORGE"
5000810024,"STATEN ISLAND",10301,"07","2012",1,"STAPLETON AND ST. GEORGE"
5000840083,"STATEN ISLAND",10301,"06","2012",1,"STAPLETON AND ST. GEORGE"
5000840088,"STATEN ISLAND",10301,"04","2012",1,"STAPLETON AND ST. GEORGE"
5000850051,"STATEN ISLAND",10301,"10","2012",1,"STAPLETON AND ST. GEORGE"
5000850066,"STATEN ISLAND",10301,"03","2012",1,"STAPLETON AND ST. GEORGE"
5000850066,"STATEN ISLAND",10301,"07","2012",1,"STAPLETON AND ST. GEORGE"
5001040034,"STATEN ISLAND",10301,"05","2012",1,"STAPLETON AND ST. GEORGE"
5001210012,"STATEN ISLAND",10301,"04","2012",1,"STAPLETON AND ST. GEORGE"
5001240025,"STATEN ISLAND",10301,"07","2012",1,"STAPLETON AND ST. GEORGE"
5001250048,"STATEN ISLAND",10301,"02","2012",1,"STAPLETON AND ST. GEORGE"
5001260001,"STATEN ISLAND",10301,"06","2012",1,"STAPLETON AND ST. GEORGE"
5001270071,"STATEN ISLAND",10301,"03","2012",1,"STAPLETON AND ST. GEORGE"
5001270071,"STATEN ISLAND",10301,"07","2012",1,"STAPLETON AND ST. GEORGE"
5001270071,"STATEN ISLAND",10301,"09","2012",1,"STAPLETON AND ST. GEORGE"
5001320093,"STATEN ISLAND",10301,"05","2012",1,"STAPLETON AND ST. GEORGE"
5002440056,"STATEN ISLAND",10301,"01","2012",1,"STAPLETON AND ST. GEORGE"
5005060103,"STATEN ISLAND",10301,"06","2012",1,"STAPLETON AND ST. GEORGE"
5005150001,"STATEN ISLAND",10304,"08","2012",1,"STAPLETON AND ST. GEORGE"
5005180034,"STATEN ISLAND",10304,"08","2012",1,"STAPLETON AND ST. GEORGE"
5005210069,"STATEN ISLAND",10304,"06","2012",1,"STAPLETON AND ST. GEORGE"
5005210069,"STATEN ISLAND",10304,"10","2012",1,"STAPLETON AND ST. GEORGE"
5005250011,"STATEN ISLAND",10304,"08","2012",1,"STAPLETON AND ST. GEORGE"
5005360010,"STATEN ISLAND",10304,"07","2012",1,"STAPLETON AND ST. GEORGE"
5005360058,"STATEN ISLAND",10304,"12","2012",1,"STAPLETON AND ST. GEORGE"
5005390026,"STATEN ISLAND",10304,"05","2012",1,"STAPLETON AND ST. GEORGE"
5005410004,"STATEN ISLAND",10304,"08","2012",1,"STAPLETON AND ST. GEORGE"
5005410009,"STATEN ISLAND",10304,"07","2012",1,"STAPLETON AND ST. GEORGE"
5005440027,"STATEN ISLAND",10304,"07","2012",1,"STAPLETON AND ST. GEORGE"
5005440096,"STATEN ISLAND",10304,"10","2012",1,"STAPLETON AND ST. GEORGE"
5005440103,"STATEN ISLAND",10304,"04","2012",2,"STAPLETON AND ST. GEORGE"
5005440103,"STATEN ISLAND",10304,"05","2012",1,"STAPLETON AND ST. GEORGE"
5005440105,"STATEN ISLAND",10304,"05","2012",1,"STAPLETON AND ST. GEORGE"
5005450040,"STATEN ISLAND",10304,"07","2012",2,"STAPLETON AND ST. GEORGE"
5005450100,"STATEN ISLAND",10304,"01","2012",1,"STAPLETON AND ST. GEORGE"
5005600038,"STATEN ISLAND",10304,"04","2012",1,"STAPLETON AND ST. GEORGE"
5005630004,"STATEN ISLAND",10304,"07","2012",1,"STAPLETON AND ST. GEORGE"
5005630087,"STATEN ISLAND",10304,"03","2012",1,"STAPLETON AND ST. GEORGE"
5005790232,"STATEN ISLAND",10304,"05","2012",1,"STAPLETON AND ST. GEORGE"
5005797501,"STATEN ISLAND",10304,"10","2012",1,"STAPLETON AND ST. GEORGE"
5005930680,"STATEN ISLAND",10301,"08","2012",1,"STAPLETON AND ST. GEORGE"
5006120028,"STATEN ISLAND",10304,"03","2012",1,"STAPLETON AND ST. GEORGE"
5006300001,"STATEN ISLAND",10304,"08","2012",1,"STAPLETON AND ST. GEORGE"
5006430026,"STATEN ISLAND",10304,"12","2012",1,"STAPLETON AND ST. GEORGE"
5006450042,"STATEN ISLAND",10304,"12","2012",1,"STAPLETON AND ST. GEORGE"
5006470001,"STATEN ISLAND",10304,"12","2012",1,"STAPLETON AND ST. GEORGE"
5006470071,"STATEN ISLAND",10304,"02","2012",1,"STAPLETON AND ST. GEORGE"
5006470073,"STATEN ISLAND",10304,"07","2012",1,"STAPLETON AND ST. GEORGE"
5006840012,"STATEN ISLAND",10301,"11","2012",1,"STAPLETON AND ST. GEORGE"
5008350260,"STATEN ISLAND",10304,"07","2012",1,"STAPLETON AND ST. GEORGE"
5008680085,"STATEN ISLAND",10304,"08","2012",1,"STAPLETON AND ST. GEORGE"
5008700034,"STATEN ISLAND",10304,"06","2012",1,"STAPLETON AND ST. GEORGE"
5008780408,"STATEN ISLAND",10301,"08","2012",1,"STAPLETON AND ST. GEORGE"
5028270109,"STATEN ISLAND",10305,"07","2012",1,"STAPLETON AND ST. GEORGE"
5028290101,"STATEN ISLAND",10305,"08","2012",1,"STAPLETON AND ST. GEORGE"
5028460058,"STATEN ISLAND",10305,"07","2012",1,"STAPLETON AND ST. GEORGE"
5028470106,"STATEN ISLAND",10305,"09","2012",1,"STAPLETON AND ST. GEORGE"
5029200016,"STATEN ISLAND",10304,"08","2012",1,"STAPLETON AND ST. GEORGE"
5029870005,"STATEN ISLAND",10305,"05","2012",1,"STAPLETON AND ST. GEORGE"
5030020042,"STATEN ISLAND",10305,"05","2012",1,"STAPLETON AND ST. GEORGE"
5030400189,"STATEN ISLAND",10305,"10","2012",1,"STAPLETON AND ST. GEORGE"
5030600190,"STATEN ISLAND",10305,"09","2012",1,"STAPLETON AND ST. GEORGE"
5030980009,"STATEN ISLAND",10305,"08","2012",1,"STAPLETON AND ST. GEORGE"
5031020050,"STATEN ISLAND",10305,"10","2012",1,"STAPLETON AND ST. GEORGE"
5031020066,"STATEN ISLAND",10305,"09","2012",1,"STAPLETON AND ST. GEORGE"
5031220114,"STATEN ISLAND",10305,"02","2012",1,"STAPLETON AND ST. GEORGE"
5031240414,"STATEN ISLAND",10305,"11","2012",1,"STAPLETON AND ST. GEORGE"
5031630013,"STATEN ISLAND",10304,"07","2012",1,"STAPLETON AND ST. GEORGE"
5031690013,"STATEN ISLAND",10304,"08","2012",1,"STAPLETON AND ST. GEORGE"
5031720021,"STATEN ISLAND",10304,"02","2012",1,"STAPLETON AND ST. GEORGE"
5031910212,"STATEN ISLAND",10304,"07","2012",1,"STAPLETON AND ST. GEORGE"
5031910215,"STATEN ISLAND",10304,"07","2012",1,"STAPLETON AND ST. GEORGE"
5032280052,"STATEN ISLAND",10305,"08","2012",2,"STAPLETON AND ST. GEORGE"
5032660019,"STATEN ISLAND",10305,"08","2012",1,"STAPLETON AND ST. GEORGE"
5032680003,"STATEN ISLAND",10305,"07","2012",1,"STAPLETON AND ST. GEORGE"
5032710005,"STATEN ISLAND",10305,"05","2012",1,"STAPLETON AND ST. GEORGE"
5032900011,"STATEN ISLAND",10304,"09","2012",1,"STAPLETON AND ST. GEORGE"
5033030012,"STATEN ISLAND",10304,"08","2012",1,"STAPLETON AND ST. GEORGE"
5033050001,"STATEN ISLAND",10304,"08","2012",1,"STAPLETON AND ST. GEORGE"
5033050008,"STATEN ISLAND",10304,"08","2012",1,"STAPLETON AND ST. GEORGE"
5033060031,"STATEN ISLAND",10304,"08","2012",1,"STAPLETON AND ST. GEORGE"
5033130030,"STATEN ISLAND",10304,"05","2012",1,"STAPLETON AND ST. GEORGE"
5033180051,"STATEN ISLAND",10304,"04","2012",1,"STAPLETON AND ST. GEORGE"
5033180061,"STATEN ISLAND",10304,"04","2012",1,"STAPLETON AND ST. GEORGE"
5033280031,"STATEN ISLAND",10305,"12","2012",1,"STAPLETON AND ST. GEORGE"
5033410035,"STATEN ISLAND",10305,"01","2012",1,"STAPLETON AND ST. GEORGE"
5033620170,"STATEN ISLAND",10305,"12","2012",1,"STAPLETON AND ST. GEORGE"
5033740021,"STATEN ISLAND",10305,"10","2012",1,"STAPLETON AND ST. GEORGE"
5033890027,"STATEN ISLAND",10305,"07","2012",1,"STAPLETON AND ST. GEORGE"
5033970036,"STATEN ISLAND",10305,"07","2012",1,"STAPLETON AND ST. GEORGE"
5034010011,"STATEN ISLAND",10305,"08","2012",1,"STAPLETON AND ST. GEORGE"
5035390091,"STATEN ISLAND",10305,"05","2012",1,"STAPLETON AND ST. GEORGE"
5035400017,"STATEN ISLAND",10305,"02","2012",1,"STAPLETON AND ST. GEORGE"
5037090068,"STATEN ISLAND",10305,"07","2012",1,"STAPLETON AND ST. GEORGE"
5037507501,"STATEN ISLAND",10305,"03","2012",1,"STAPLETON AND ST. GEORGE"
5038300024,"STATEN ISLAND",10305,"11","2012",1,"STAPLETON AND ST. GEORGE"
5038310010,"STATEN ISLAND",10305,"04","2012",1,"STAPLETON AND ST. GEORGE"
5038310010,"STATEN ISLAND",10305,"09","2012",1,"STAPLETON AND ST. GEORGE"
5038470024,"STATEN ISLAND",10305,"07","2012",1,"STAPLETON AND ST. GEORGE"
5000050039,"STATEN ISLAND",10301,"02","2013",1,"STAPLETON AND ST. GEORGE"
5000050039,"STATEN ISLAND",10301,"04","2013",2,"STAPLETON AND ST. GEORGE"
5000050039,"STATEN ISLAND",10301,"05","2013",1,"STAPLETON AND ST. GEORGE"
5000280012,"STATEN ISLAND",10301,"12","2013",1,"STAPLETON AND ST. GEORGE"
5000310053,"STATEN ISLAND",10301,"02","2013",1,"STAPLETON AND ST. GEORGE"
5000350021,"STATEN ISLAND",10301,"06","2013",1,"STAPLETON AND ST. GEORGE"
5000410015,"STATEN ISLAND",10301,"02","2013",1,"STAPLETON AND ST. GEORGE"
5000440018,"STATEN ISLAND",10301,"11","2013",1,"STAPLETON AND ST. GEORGE"
5000460015,"STATEN ISLAND",10301,"08","2013",1,"STAPLETON AND ST. GEORGE"
5000480009,"STATEN ISLAND",10301,"05","2013",1,"STAPLETON AND ST. GEORGE"
5000490025,"STATEN ISLAND",10301,"04","2013",1,"STAPLETON AND ST. GEORGE"
5001040001,"STATEN ISLAND",10301,"01","2013",1,"STAPLETON AND ST. GEORGE"
5001050018,"STATEN ISLAND",10301,"03","2013",1,"STAPLETON AND ST. GEORGE"
5001060041,"STATEN ISLAND",10301,"01","2013",1,"STAPLETON AND ST. GEORGE"
5001150039,"STATEN ISLAND",10301,"07","2013",1,"STAPLETON AND ST. GEORGE"
5001180032,"STATEN ISLAND",10301,"03","2013",1,"STAPLETON AND ST. GEORGE"
5001270068,"STATEN ISLAND",10301,"04","2013",1,"STAPLETON AND ST. GEORGE"
5001270071,"STATEN ISLAND",10301,"04","2013",1,"STAPLETON AND ST. GEORGE"
5001270071,"STATEN ISLAND",10301,"06","2013",1,"STAPLETON AND ST. GEORGE"
5001270071,"STATEN ISLAND",10301,"07","2013",1,"STAPLETON AND ST. GEORGE"
5001300021,"STATEN ISLAND",10301,"04","2013",1,"STAPLETON AND ST. GEORGE"
5002520037,"STATEN ISLAND",10301,"08","2013",1,"STAPLETON AND ST. GEORGE"
5002620085,"STATEN ISLAND",10301,"06","2013",2,"STAPLETON AND ST. GEORGE"
5003230042,"STATEN ISLAND",10301,"03","2013",1,"STAPLETON AND ST. GEORGE"
5003230042,"STATEN ISLAND",10301,"09","2013",1,"STAPLETON AND ST. GEORGE"
5003230042,"STATEN ISLAND",10301,"10","2013",1,"STAPLETON AND ST. GEORGE"
5004960110,"STATEN ISLAND",10304,"07","2013",1,"STAPLETON AND ST. GEORGE"
5004970001,"STATEN ISLAND",10301,"08","2013",1,"STAPLETON AND ST. GEORGE"
5005010042,"STATEN ISLAND",10301,"07","2013",1,"STAPLETON AND ST. GEORGE"
5005240034,"STATEN ISLAND",10304,"05","2013",1,"STAPLETON AND ST. GEORGE"
5005360067,"STATEN ISLAND",10304,"05","2013",1,"STAPLETON AND ST. GEORGE"
5005390026,"STATEN ISLAND",10304,"10","2013",1,"STAPLETON AND ST. GEORGE"
5005410009,"STATEN ISLAND",10304,"05","2013",1,"STAPLETON AND ST. GEORGE"
5005430017,"STATEN ISLAND",10304,"08","2013",1,"STAPLETON AND ST. GEORGE"
5005600038,"STATEN ISLAND",10304,"05","2013",1,"STAPLETON AND ST. GEORGE"
5005640005,"STATEN ISLAND",10304,"02","2013",1,"STAPLETON AND ST. GEORGE"
5005640011,"STATEN ISLAND",10304,"08","2013",1,"STAPLETON AND ST. GEORGE"
5005690044,"STATEN ISLAND",10301,"10","2013",1,"STAPLETON AND ST. GEORGE"
5005690079,"STATEN ISLAND",10301,"11","2013",3,"STAPLETON AND ST. GEORGE"
5005720039,"STATEN ISLAND",10304,"04","2013",1,"STAPLETON AND ST. GEORGE"
5005770030,"STATEN ISLAND",10304,"03","2013",1,"STAPLETON AND ST. GEORGE"
5005840078,"STATEN ISLAND",10304,"05","2013",1,"STAPLETON AND ST. GEORGE"
5005950015,"STATEN ISLAND",10301,"10","2013",1,"STAPLETON AND ST. GEORGE"
5006300001,"STATEN ISLAND",10304,"01","2013",1,"STAPLETON AND ST. GEORGE"
5006360001,"STATEN ISLAND",10304,"01","2013",1,"STAPLETON AND ST. GEORGE"
5006420012,"STATEN ISLAND",10304,"01","2013",1,"STAPLETON AND ST. GEORGE"
5006450001,"STATEN ISLAND",10304,"07","2013",2,"STAPLETON AND ST. GEORGE"
5006470073,"STATEN ISLAND",10304,"08","2013",1,"STAPLETON AND ST. GEORGE"
5006480002,"STATEN ISLAND",10304,"09","2013",1,"STAPLETON AND ST. GEORGE"
5006590006,"STATEN ISLAND",10301,"03","2013",1,"STAPLETON AND ST. GEORGE"
5006590040,"STATEN ISLAND",10301,"07","2013",1,"STAPLETON AND ST. GEORGE"
5006590040,"STATEN ISLAND",10301,"08","2013",1,"STAPLETON AND ST. GEORGE"
5006590043,"STATEN ISLAND",10301,"03","2013",1,"STAPLETON AND ST. GEORGE"
5006700064,"STATEN ISLAND",10301,"06","2013",1,"STAPLETON AND ST. GEORGE"
5008370502,"STATEN ISLAND",10301,"06","2013",1,"STAPLETON AND ST. GEORGE"
5008430071,"STATEN ISLAND",10304,"09","2013",1,"STAPLETON AND ST. GEORGE"
5008820285,"STATEN ISLAND",10301,"06","2013",1,"STAPLETON AND ST. GEORGE"
5008850028,"STATEN ISLAND",10304,"10","2013",1,"STAPLETON AND ST. GEORGE"
5028350033,"STATEN ISLAND",10305,"10","2013",1,"STAPLETON AND ST. GEORGE"
5028460242,"STATEN ISLAND",10305,"05","2013",1,"STAPLETON AND ST. GEORGE"
5028500025,"STATEN ISLAND",10305,"02","2013",1,"STAPLETON AND ST. GEORGE"
5028620033,"STATEN ISLAND",10305,"11","2013",1,"STAPLETON AND ST. GEORGE"
5028620051,"STATEN ISLAND",10305,"09","2013",1,"STAPLETON AND ST. GEORGE"
5028920011,"STATEN ISLAND",10304,"06","2013",1,"STAPLETON AND ST. GEORGE"
5028970108,"STATEN ISLAND",10304,"08","2013",1,"STAPLETON AND ST. GEORGE"
5029080034,"STATEN ISLAND",10304,"04","2013",1,"STAPLETON AND ST. GEORGE"
5029980075,"STATEN ISLAND",10305,"08","2013",1,"STAPLETON AND ST. GEORGE"
5030247502,"STATEN ISLAND",10305,"03","2013",1,"STAPLETON AND ST. GEORGE"
5030300103,"STATEN ISLAND",10305,"05","2013",1,"STAPLETON AND ST. GEORGE"
5030340022,"STATEN ISLAND",10305,"09","2013",1,"STAPLETON AND ST. GEORGE"
5030380048,"STATEN ISLAND",10305,"07","2013",1,"STAPLETON AND ST. GEORGE"
5031040045,"STATEN ISLAND",10305,"07","2013",2,"STAPLETON AND ST. GEORGE"
5031110116,"STATEN ISLAND",10305,"05","2013",2,"STAPLETON AND ST. GEORGE"
5031110127,"STATEN ISLAND",10305,"07","2013",1,"STAPLETON AND ST. GEORGE"
5031170006,"STATEN ISLAND",10305,"06","2013",1,"STAPLETON AND ST. GEORGE"
5031170006,"STATEN ISLAND",10305,"07","2013",1,"STAPLETON AND ST. GEORGE"
5031200023,"STATEN ISLAND",10305,"04","2013",1,"STAPLETON AND ST. GEORGE"
5031230104,"STATEN ISLAND",10305,"06","2013",1,"STAPLETON AND ST. GEORGE"
5031670016,"STATEN ISLAND",10304,"06","2013",1,"STAPLETON AND ST. GEORGE"
5031690013,"STATEN ISLAND",10304,"05","2013",1,"STAPLETON AND ST. GEORGE"
5031690013,"STATEN ISLAND",10304,"07","2013",1,"STAPLETON AND ST. GEORGE"
5031690013,"STATEN ISLAND",10304,"09","2013",1,"STAPLETON AND ST. GEORGE"
5031710061,"STATEN ISLAND",10304,"04","2013",1,"STAPLETON AND ST. GEORGE"
5031760031,"STATEN ISLAND",10304,"05","2013",1,"STAPLETON AND ST. GEORGE"
5032000150,"STATEN ISLAND",10304,"09","2013",1,"STAPLETON AND ST. GEORGE"
5032540009,"STATEN ISLAND",10305,"06","2013",1,"STAPLETON AND ST. GEORGE"
5032840008,"STATEN ISLAND",10305,"05","2013",1,"STAPLETON AND ST. GEORGE"
5032910015,"STATEN ISLAND",10304,"05","2013",1,"STAPLETON AND ST. GEORGE"
5033120048,"STATEN ISLAND",10304,"04","2013",1,"STAPLETON AND ST. GEORGE"
5033210019,"STATEN ISLAND",10304,"10","2013",2,"STAPLETON AND ST. GEORGE"
5033210019,"STATEN ISLAND",10304,"11","2013",1,"STAPLETON AND ST. GEORGE"
5033210019,"STATEN ISLAND",10304,"12","2013",1,"STAPLETON AND ST. GEORGE"
5033210070,"STATEN ISLAND",10304,"03","2013",1,"STAPLETON AND ST. GEORGE"
5033380028,"STATEN ISLAND",10305,"10","2013",2,"STAPLETON AND ST. GEORGE"
5033470018,"STATEN ISLAND",10305,"07","2013",1,"STAPLETON AND ST. GEORGE"
5033470057,"STATEN ISLAND",10305,"08","2013",1,"STAPLETON AND ST. GEORGE"
5033760011,"STATEN ISLAND",10305,"08","2013",1,"STAPLETON AND ST. GEORGE"
5033790094,"STATEN ISLAND",10305,"03","2013",1,"STAPLETON AND ST. GEORGE"
5033920027,"STATEN ISLAND",10305,"07","2013",1,"STAPLETON AND ST. GEORGE"
5033980020,"STATEN ISLAND",10305,"09","2013",1,"STAPLETON AND ST. GEORGE"
5034100043,"STATEN ISLAND",10305,"01","2013",1,"STAPLETON AND ST. GEORGE"
5034810011,"STATEN ISLAND",10305,"06","2013",1,"STAPLETON AND ST. GEORGE"
5034910063,"STATEN ISLAND",10305,"05","2013",1,"STAPLETON AND ST. GEORGE"
5034910069,"STATEN ISLAND",10305,"05","2013",1,"STAPLETON AND ST. GEORGE"
5035310085,"STATEN ISLAND",10304,"06","2013",1,"STAPLETON AND ST. GEORGE"
5036500027,"STATEN ISLAND",10305,"03","2013",1,"STAPLETON AND ST. GEORGE"
5036520035,"STATEN ISLAND",10305,"06","2013",1,"STAPLETON AND ST. GEORGE"
5036560017,"STATEN ISLAND",10305,"02","2013",1,"STAPLETON AND ST. GEORGE"
5036560066,"STATEN ISLAND",10305,"07","2013",1,"STAPLETON AND ST. GEORGE"
5036610010,"STATEN ISLAND",10305,"07","2013",1,"STAPLETON AND ST. GEORGE"
5037090025,"STATEN ISLAND",10305,"05","2013",1,"STAPLETON AND ST. GEORGE"
5037090026,"STATEN ISLAND",10305,"05","2013",1,"STAPLETON AND ST. GEORGE"
5037090031,"STATEN ISLAND",10305,"09","2013",1,"STAPLETON AND ST. GEORGE"
5037090036,"STATEN ISLAND",10305,"09","2013",1,"STAPLETON AND ST. GEORGE"
5037120005,"STATEN ISLAND",10305,"03","2013",1,"STAPLETON AND ST. GEORGE"
5037120036,"STATEN ISLAND",10305,"01","2013",1,"STAPLETON AND ST. GEORGE"
5037507501,"STATEN ISLAND",10305,"05","2013",1,"STAPLETON AND ST. GEORGE"
5037620028,"STATEN ISLAND",10305,"07","2013",2,"STAPLETON AND ST. GEORGE"
5038490016,"STATEN ISLAND",10305,"10","2013",1,"STAPLETON AND ST. GEORGE"
5038490017,"STATEN ISLAND",10305,"10","2013",2,"STAPLETON AND ST. GEORGE"
5000040001,"STATEN ISLAND",10301,"04","2014",1,"STAPLETON AND ST. GEORGE"
5000050039,"STATEN ISLAND",10301,"08","2014",1,"STAPLETON AND ST. GEORGE"
5000150020,"STATEN ISLAND",10301,"04","2014",1,"STAPLETON AND ST. GEORGE"
5000150084,"STATEN ISLAND",10301,"04","2014",1,"STAPLETON AND ST. GEORGE"
5000200008,"STATEN ISLAND",10301,"06","2014",1,"STAPLETON AND ST. GEORGE"
5000230055,"STATEN ISLAND",10301,"08","2014",1,"STAPLETON AND ST. GEORGE"
5000350024,"STATEN ISLAND",10301,"08","2014",1,"STAPLETON AND ST. GEORGE"
5000370056,"STATEN ISLAND",10301,"08","2014",1,"STAPLETON AND ST. GEORGE"
5000370058,"STATEN ISLAND",10301,"08","2014",1,"STAPLETON AND ST. GEORGE"
5000420039,"STATEN ISLAND",10301,"03","2014",1,"STAPLETON AND ST. GEORGE"
5000440048,"STATEN ISLAND",10301,"04","2014",1,"STAPLETON AND ST. GEORGE"
5000460020,"STATEN ISLAND",10301,"03","2014",2,"STAPLETON AND ST. GEORGE"
5000470032,"STATEN ISLAND",10301,"08","2014",1,"STAPLETON AND ST. GEORGE"
5000480009,"STATEN ISLAND",10301,"08","2014",1,"STAPLETON AND ST. GEORGE"
5000520076,"STATEN ISLAND",10301,"04","2014",3,"STAPLETON AND ST. GEORGE"
5000520076,"STATEN ISLAND",10301,"05","2014",2,"STAPLETON AND ST. GEORGE"
5000520076,"STATEN ISLAND",10301,"06","2014",2,"STAPLETON AND ST. GEORGE"
5000520076,"STATEN ISLAND",10301,"10","2014",1,"STAPLETON AND ST. GEORGE"
5000520076,"STATEN ISLAND",10301,"12","2014",1,"STAPLETON AND ST. GEORGE"
5000610032,"STATEN ISLAND",10301,"05","2014",1,"STAPLETON AND ST. GEORGE"
