"Year","zip","Borough","Neighborhood","Percentage","Number"
15,10031,"MANHATTAN","INWOOD AND WASHINGTON HEIGHTS","0.056374837",14529.7297297297
15,10032,"MANHATTAN","INWOOD AND WASHINGTON HEIGHTS","0.056374837",10443.2432432432
15,10033,"MANHATTAN","INWOOD AND WASHINGTON HEIGHTS","0.056374837",15210.8108108108
15,10034,"MANHATTAN","INWOOD AND WASHINGTON HEIGHTS","0.056374837",6356.75675675676
15,10035,"MANHATTAN","EAST HARLEM","0.019227179",9075
15,10036,"MANHATTAN","CHELSEA AND CLINTON","0.020907224",9605.55555555555
15,10037,"MANHATTAN","CENTRAL HARLEM","0.03798768",5340.42553191489
15,10038,"MANHATTAN","LOWER MANHATTAN","0.009240246",6810.4469273743
15,10039,"MANHATTAN","CENTRAL HARLEM","0.03798768",5073.40425531915
15,10040,"MANHATTAN","INWOOD AND WASHINGTON HEIGHTS","0.056374837",5675.67567567568
15,10044,"MANHATTAN","UPPER EAST SIDE","0.028560762",0
15,10065,"MANHATTAN","UPPER EAST SIDE","0.028560762",7087.5
15,10069,"MANHATTAN","#N/A","#N/A",0
15,10075,"MANHATTAN","UPPER EAST SIDE","0.028560762",4050
15,10128,"MANHATTAN","UPPER EAST SIDE","0.028560762",44550
15,10280,"MANHATTAN","LOWER MANHATTAN","0.009240246",1201.84357541899
15,10301,"STATEN ISLAND","STAPLETON AND ST. GEORGE","0.00849356",16024.5810055866
15,10302,"STATEN ISLAND","PORT RICHMOND","0.012320329",6009.21787709497
15,10303,"STATEN ISLAND","PORT RICHMOND","0.012320329",12819.6648044693
15,10304,"STATEN ISLAND","STAPLETON AND ST. GEORGE","0.00849356",10415.9776536313
15,10305,"STATEN ISLAND","STAPLETON AND ST. GEORGE","0.00849356",15623.9664804469
15,10306,"STATEN ISLAND","SOUTH SHORE","0.015493746",30188.8888888889
15,10307,"STATEN ISLAND","SOUTH SHORE","0.015493746",8738.88888888889
15,10308,"STATEN ISLAND","SOUTH SHORE","0.015493746",17477.7777777778
15,10309,"STATEN ISLAND","SOUTH SHORE","0.015493746",11122.2222222222
15,10310,"STATEN ISLAND","PORT RICHMOND","0.012320329",8412.90502793296
15,10312,"STATEN ISLAND","SOUTH SHORE","0.015493746",16683.3333333333
15,10314,"STATEN ISLAND","MID ISLAND","0.004853463",18428.2681564246
15,10451,"BRONX","HIGH BRIDGE AND MORRISANIA","0.039667724",6488.98305084746
15,10452,"BRONX","HIGH BRIDGE AND MORRISANIA","0.039667724",14861.8644067797
15,10453,"BRONX","CENTRAL BRONX","0.043307822",15810
15,10454,"BRONX","HUNTS POINT AND MOTT HAVEN","0.030520814",7882.05128205128
15,10455,"BRONX","HUNTS POINT AND MOTT HAVEN","0.030520814",9512.82051282051
15,10456,"BRONX","HIGH BRIDGE AND MORRISANIA","0.039667724",24700
15,10457,"BRONX","CENTRAL BRONX","0.043307822",21157.5
15,10458,"BRONX","BRONX PARK AND FORDHAM","0.05450812",22862.7118644068
15,10459,"BRONX","HUNTS POINT AND MOTT HAVEN","0.030520814",16035.8974358974
15,10460,"BRONX","CENTRAL BRONX","0.043307822",14880
15,10461,"BRONX","SOUTHEAST BRONX","0.027907411",7747.82608695652
15,10462,"BRONX","SOUTHEAST BRONX","0.027907411",18078.2608695652
15,10463,"BRONX","KINGSBRIDGE AND RIVERDALE","0.011106963",16425.1955307263
15,10464,"BRONX","SOUTHEAST BRONX","0.027907411",1291.30434782609
15,10465,"BRONX","SOUTHEAST BRONX","0.027907411",8178.26086956522
15,10466,"BRONX","NORTHEAST BRONX","0.01810715",23906.25
15,10467,"BRONX","BRONX PARK AND FORDHAM","0.05450812",22305.0847457627
15,10468,"BRONX","BRONX PARK AND FORDHAM","0.05450812",19238.1355932203
15,10469,"BRONX","NORTHEAST BRONX","0.01810715",22968.75
15,10470,"BRONX","NORTHEAST BRONX","0.01810715",4218.75
15,10471,"BRONX","KINGSBRIDGE AND RIVERDALE","0.011106963",4406.75977653631
15,10472,"BRONX","SOUTHEAST BRONX","0.027907411",29700
15,10473,"BRONX","SOUTHEAST BRONX","0.027907411",6886.95652173913
15,10474,"BRONX","HUNTS POINT AND MOTT HAVEN","0.030520814",5435.89743589744
15,10475,"BRONX","NORTHEAST BRONX","0.01810715",937.5
15,11001,"QUEENS","#N/A","#N/A",801.22905027933
15,11004,"QUEENS","SOUTHEAST QUEENS","0.008680231",801.22905027933
15,11101,"QUEENS","NORTHWEST QUEENS","0.020440545",14969.2307692308
15,11102,"QUEENS","NORTHWEST QUEENS","0.020440545",2673.07692307692
15,11103,"QUEENS","NORTHWEST QUEENS","0.020440545",21384.6153846154
15,11104,"QUEENS","NORTHWEST QUEENS","0.020440545",5880.76923076923
15,11105,"QUEENS","NORTHWEST QUEENS","0.020440545",5880.76923076923
15,11106,"QUEENS","NORTHWEST QUEENS","0.020440545",8553.84615384615
15,11201,"BROOKLYN","NORTHWEST BROOKLYN","0.049654657",18350
15,11203,"BROOKLYN","FLATBUSH","0.037894344",20445
15,11204,"BROOKLYN","BOROUGH PARK","0.011293634",8813.51955307263
15,11205,"BROOKLYN","NORTHWEST BROOKLYN","0.049654657",28626
15,11206,"BROOKLYN","SUNSET PARK","0.043307822",33338.7096774194
15,11207,"BROOKLYN","EAST NEW YORK AND NEW LOTS","0.033040881",63642.8571428571
15,11208,"BROOKLYN","EAST NEW YORK AND NEW LOTS","0.033040881",39214.2857142857
15,11209,"BROOKLYN","SOUTHWEST BROOKLYN","0.010173605",4406.75977653631
15,11210,"BROOKLYN","FLATBUSH","0.037894344",10875
15,11211,"BROOKLYN","GREENPOINT","0.021187232",22178.125
15,11212,"BROOKLYN","CENTRAL BROOKLYN","0.088669031",17509.6153846154
15,11213,"BROOKLYN","CENTRAL BROOKLYN","0.088669031",26848.0769230769
15,11214,"BROOKLYN","SOUTHWEST BROOKLYN","0.010173605",8412.90502793296
15,11215,"BROOKLYN","NORTHWEST BROOKLYN","0.049654657",27892
15,11216,"BROOKLYN","CENTRAL BROOKLYN","0.088669031",46303.2051282051
15,11217,"BROOKLYN","NORTHWEST BROOKLYN","0.049654657",41104
15,11218,"BROOKLYN","BOROUGH PARK","0.011293634",7211.06145251397
15,11219,"BROOKLYN","BOROUGH PARK","0.011293634",9214.13407821229
15,11220,"BROOKLYN","BUSHWICK AND WILLIAMSBURG","0.005693485",6810.4469273743
15,11221,"BROOKLYN","SUNSET PARK","0.043307822",88732.2580645161
15,11222,"BROOKLYN","GREENPOINT","0.021187232",35862.5
15,11223,"BROOKLYN","SOUTHERN BROOKLYN","0.01586709",17895.4545454545
15,11224,"BROOKLYN","SOUTHERN BROOKLYN","0.01586709",5772.72727272727
15,11225,"BROOKLYN","FLATBUSH","0.037894344",20010
15,11226,"BROOKLYN","FLATBUSH","0.037894344",36105
15,11228,"BROOKLYN","SOUTHWEST BROOKLYN","0.010173605",4406.75977653631
15,11229,"BROOKLYN","SOUTHERN BROOKLYN","0.01586709",11545.4545454545
15,11230,"BROOKLYN","BOROUGH PARK","0.011293634",7211.06145251397
15,11231,"BROOKLYN","NORTHWEST BROOKLYN","0.049654657",13946
15,11232,"BROOKLYN","BUSHWICK AND WILLIAMSBURG","0.005693485",3605.53072625698
15,11233,"BROOKLYN","CENTRAL BROOKLYN","0.088669031",46303.2051282051
15,11234,"BROOKLYN","CANARSIE AND FLATLANDS","0.012226993",10015.3631284916
15,11235,"BROOKLYN","SOUTHERN BROOKLYN","0.01586709",13854.5454545455
15,11236,"BROOKLYN","CANARSIE AND FLATLANDS","0.012226993",13220.2793296089
15,11237,"BROOKLYN","#N/A","#N/A",33251.0055865922
15,11238,"BROOKLYN","CENTRAL BROOKLYN","0.088669031",36186.5384615385
15,11242,"BROOKLYN","#N/A","#N/A",0
15,11249,"BROOKLYN","#N/A","#N/A",5608.60335195531
15,11354,"QUEENS","NORTH QUEENS","0.009333582",4406.75977653631
15,11355,"QUEENS","NORTH QUEENS","0.009333582",7611.67597765363
15,11356,"QUEENS","NORTH QUEENS","0.009333582",3204.91620111732
15,11357,"QUEENS","NORTH QUEENS","0.009333582",2403.68715083799
15,11358,"QUEENS","NORTH QUEENS","0.009333582",400.614525139665
15,11360,"QUEENS","NORTH QUEENS","0.009333582",400.614525139665
15,11361,"QUEENS","NORTHEAST QUEENS","0.003546761",2403.68715083799
15,11362,"QUEENS","NORTHEAST QUEENS","0.003546761",1201.84357541899
15,11363,"QUEENS","NORTHEAST QUEENS","0.003546761",400.614525139665
15,11364,"QUEENS","NORTHEAST QUEENS","0.003546761",1602.45810055866
15,11365,"QUEENS","CENTRAL QUEENS","0.001680045",2403.68715083799
15,11366,"QUEENS","CENTRAL QUEENS","0.001680045",801.22905027933
15,11367,"QUEENS","CENTRAL QUEENS","0.001680045",5608.60335195531
15,11368,"QUEENS","WEST QUEENS","0.027907411",23582.1428571429
15,11369,"QUEENS","WEST QUEENS","0.027907411",7607.14285714286
15,11370,"QUEENS","WEST QUEENS","0.027907411",7607.14285714286
15,11372,"QUEENS","WEST QUEENS","0.027907411",11410.7142857143
15,11373,"QUEENS","WEST QUEENS","0.027907411",28146.4285714286
15,11374,"QUEENS","WEST CENTRAL QUEENS","0.024267314",5936.84210526316
15,11375,"QUEENS","WEST CENTRAL QUEENS","0.024267314",8410.52631578947
15,11377,"QUEENS","WEST QUEENS","0.027907411",31950
15,11378,"QUEENS","WEST QUEENS","0.027907411",11410.7142857143
15,11379,"QUEENS","WEST CENTRAL QUEENS","0.024267314",8410.52631578947
15,11385,"QUEENS","WEST CENTRAL QUEENS","0.024267314",52442.1052631579
15,11411,"QUEENS","SOUTHEAST QUEENS","0.008680231",4807.37430167598
15,11412,"QUEENS","JAMAICA","0.029400784",14592.8571428571
15,11413,"QUEENS","SOUTHEAST QUEENS","0.008680231",9214.13407821229
15,11414,"QUEENS","SOUTHWEST QUEENS","0.018573829",6038.46153846154
15,11415,"QUEENS","SOUTHWEST QUEENS","0.018573829",2415.38461538462
15,11416,"QUEENS","SOUTHWEST QUEENS","0.018573829",6038.46153846154
15,11417,"QUEENS","SOUTHWEST QUEENS","0.018573829",12680.7692307692
15,11418,"QUEENS","SOUTHWEST QUEENS","0.018573829",6038.46153846154
15,11419,"QUEENS","SOUTHWEST QUEENS","0.018573829",8453.84615384615
15,11420,"QUEENS","SOUTHWEST QUEENS","0.018573829",11473.0769230769
15,11421,"QUEENS","SOUTHWEST QUEENS","0.018573829",6038.46153846154
15,11422,"QUEENS","SOUTHEAST QUEENS","0.008680231",3605.53072625698
15,11423,"QUEENS","JAMAICA","0.029400784",2702.38095238095
15,11426,"QUEENS","SOUTHEAST QUEENS","0.008680231",1602.45810055866
15,11427,"QUEENS","SOUTHEAST QUEENS","0.008680231",2003.07262569832
15,11428,"QUEENS","SOUTHEAST QUEENS","0.008680231",801.22905027933
15,11429,"QUEENS","SOUTHEAST QUEENS","0.008680231",6409.83240223464
15,11432,"QUEENS","JAMAICA","0.029400784",15133.3333333333
15,11433,"QUEENS","JAMAICA","0.029400784",20538.0952380952
15,11434,"QUEENS","JAMAICA","0.029400784",10809.5238095238
15,11435,"QUEENS","JAMAICA","0.029400784",16214.2857142857
15,11436,"QUEENS","JAMAICA","0.029400784",9188.09523809524
15,11691,"QUEENS","ROCKAWAYS","0.003546761",5608.60335195531
15,11692,"QUEENS","ROCKAWAYS","0.003546761",1602.45810055866
15,11693,"QUEENS","ROCKAWAYS","0.003546761",1201.84357541899
15,11694,"QUEENS","ROCKAWAYS","0.003546761",2403.68715083799
